total_score,chip_score,left_side_score,bollinger_score,granville_score,reasons,stock_id,market,price,kd_k,kd_d,bias_60,boll_bandwidth,boll_position,granville_signal,left_side_applicable,left_side_pullback_pct,left_side_typical_pullback_pct,name,industry,avg_volume_lots,avg_turnover,news_theme,news_summary
86.0,44.0,20.0,10.1,12.0,"['千張大戶持股比例近2週變化 +0.81 個百分點', '股東人數近2週變化 -2.85%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 72,899 張（約當期成交量 9.0%）', '近25個交易日融資餘額變化 -10.49%（下降代表籌碼較乾淨）', '近120個交易日內量增創高309.00元（51日前），目前拉回17.5%，已拉回至季線附近或以下，歷史慣性拉回幅度中位數約16.3%', '股價於布林上通道與月線之間震盪，符合多頭排列格局 -> 良好趨勢型態(範例3)（帶寬16.0%, 型態=normal, 位置=middle, 開喇叭=否）', '月線上揚，股價拉回獲得月線支撐 -> 葛蘭碧買點②']",2317,TWSE,255.0,37.893089841395096,38.97835077348806,-0.9067357512953295,0.1604253906071739,middle,buy_support,True,17.475728155339805,16.34304207119741,鴻海,其他電子業,57877.0,14644597691.0,機器人,
80.0,44.0,14.0,10.1,12.0,"['千張大戶持股比例近2週變化 +1.84 個百分點', '股東人數近2週變化 -5.87%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 50,555 張（約當期成交量 21.8%）', '近25個交易日融資餘額變化 -11.85%（下降代表籌碼較乾淨）', '近120個交易日內量增創高98.50元（51日前），目前拉回8.3%，已拉回至季線附近或以下，歷史慣性拉回幅度中位數約23.0%', '股價於布林上通道與月線之間震盪，符合多頭排列格局 -> 良好趨勢型態(範例3)（帶寬17.6%, 型態=normal, 位置=middle, 開喇叭=是）', '月線上揚，股價拉回獲得月線支撐 -> 葛蘭碧買點②']",4938,TWSE,90.3,56.60911463871007,54.44852592061134,4.46955381589601,0.1761045413823126,middle,buy_support,True,8.324873096446703,23.004694835680752,和碩,電腦及週邊設備業,16601.3,1479105860.0,車用電子,
77.5,44.0,20.0,6.0,7.5,"['千張大戶持股比例近2週變化 +1.45 個百分點', '股東人數近2週變化 -5.48%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 86,543 張（約當期成交量 16.6%）', '近25個交易日融資餘額變化 -21.39%（下降代表籌碼較乾淨）', '近120個交易日內量增創高85.40元（51日前），目前拉回21.9%，已拉回至季線附近或以下，歷史慣性拉回幅度中位數約19.4%', '布林型態中性，無明顯訊號（帶寬20.9%, 型態=wide, 位置=middle, 開喇叭=否）', '未明顯符合葛蘭碧買賣點規則']",2356,TWSE,66.7,42.41201191953051,42.944911905871926,0.8721076775722154,0.20935629259267743,middle,neutral,True,21.89695550351288,19.413919413919416,英業達,電子工業,37129.8,2405388952.0,電腦系統業,
72.0,50.0,0.0,10.1,12.0,"['千張大戶持股比例近2週變化 +3.90 個百分點', '股東人數近2週變化 -3.24%（下降代表散戶籌碼流出、籌碼集中）', '近23個交易日三大法人合計買超 10,025 張（約當期成交量 3.4%）', '近25個交易日融資餘額變化 -16.84%（下降代表籌碼較乾淨）', '近期未出現「量增創高後拉回」型態，此項不適用', '股價於布林上通道與月線之間震盪，符合多頭排列格局 -> 良好趨勢型態(範例3)（帶寬15.3%, 型態=normal, 位置=middle, 開喇叭=否）', '月線上揚，股價拉回獲得月線支撐 -> 葛蘭碧買點②']",3260,TPEx,400.0,47.70965073381332,48.51310719544519,-1.4859206961661668,0.15303145567812548,middle,buy_support,False,23.809523809523807,13.734875846501131,威剛,半導體業,12784.7,5084952013.0,電子零件元件,
70.0,36.5,20.0,6.0,7.5,"['千張大戶持股比例近2週變化 +0.77 個百分點', '股東人數近2週變化 -5.47%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計賣超 1,226 張（約當期成交量 -2.3%）', '近25個交易日融資餘額變化 -25.18%（下降代表籌碼較乾淨）', '近120個交易日內量增創高2940.00元（73日前），目前拉回27.4%，已拉回至季線附近或以下，歷史慣性拉回幅度中位數約14.3%', '布林型態中性，無明顯訊號（帶寬20.2%, 型態=wide, 位置=middle, 開喇叭=否）', '未明顯符合葛蘭碧買賣點規則']",3665,TWSE,2135.0,84.74442908204144,84.06968179196095,3.871883235353748,0.20243444004011027,middle,neutral,True,27.380952380952383,14.344503233392121,貿聯-KY,其他電子業,3734.3,8147104239.0,電線電纜,
69.5,42.5,18.0,6.0,3.0,"['千張大戶持股比例近2週變化 +3.13 個百分點', '股東人數近2週變化 -2.69%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 12,671 張（約當期成交量 6.2%）', '近25個交易日融資餘額變化 +5.62%（下降代表籌碼較乾淨）', '近120個交易日內量增創高249.00元（30日前），目前拉回21.5%，已拉回至季線附近或以下，歷史慣性拉回幅度中位數約23.9%', '布林型態中性，無明顯訊號（帶寬37.8%, 型態=wide, 位置=upper, 開喇叭=否）', '月線上揚但乖離率達16.9%，過度乖離 -> 葛蘭碧賣點③']",3042,TWSE,195.5,44.152364408706404,38.860854247924166,1.5013196036862442,0.3783902714226207,upper,sell_overbought,True,21.485943775100402,23.889939924989214,晶技,電子工業,14560.5,2457947860.0,被動元件,
69.5,38.0,18.0,6.0,7.5,"['千張大戶持股比例近2週變化 +0.13 個百分點', '股東人數近2週變化 -0.05%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 1,378 張（約當期成交量 1.3%）', '近25個交易日融資餘額變化 -11.88%（下降代表籌碼較乾淨）', '近120個交易日內量增創高307.00元（72日前），目前拉回22.5%，已拉回至季線附近或以下，歷史慣性拉回幅度中位數約26.3%', '布林型態中性，無明顯訊號（帶寬34.4%, 型態=wide, 位置=middle, 開喇叭=否）', '未明顯符合葛蘭碧買賣點規則']",2486,TWSE,238.0,43.80899401591007,40.94739434521461,-2.0609718459586404,0.3435173302580869,middle,neutral,True,22.475570032573287,26.31578947368421,一詮,光電業,7626.7,1657388354.0,面板零組件,
69.0,50.0,10.0,6.0,3.0,"['千張大戶持股比例近2週變化 +3.28 個百分點', '股東人數近2週變化 -2.12%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 280,396 張（約當期成交量 8.9%）', '近25個交易日融資餘額變化 -22.90%（下降代表籌碼較乾淨）', '近120個交易日內量增創高88.70元（54日前），目前拉回15.9%，尚未拉回到季線附近，歷史慣性拉回幅度中位數約24.9%', '布林型態中性，無明顯訊號（帶寬50.6%, 型態=wide, 位置=upper, 開喇叭=否）', '月線上揚但乖離率達16.4%，過度乖離 -> 葛蘭碧賣點③']",6770,TWSE,74.6,55.00367306673433,48.02611006643551,5.03960105602816,0.5064445605091631,upper,sell_overbought,True,15.896279594137553,24.91544532130779,力積電,半導體業,224365.5,15084024500.0,IC製造,
67.0,50.0,8.0,6.0,3.0,"['千張大戶持股比例近2週變化 +2.87 個百分點', '股東人數近2週變化 -15.83%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 69,967 張（約當期成交量 16.1%）', '近25個交易日融資餘額變化 -27.58%（下降代表籌碼較乾淨）', '近120個交易日內量增創高271.50元（5日前），目前拉回2.9%，尚未拉回到季線附近，歷史慣性拉回幅度中位數約10.6%', '布林型態中性，無明顯訊號（帶寬50.0%, 型態=wide, 位置=middle, 開喇叭=是）', '月線上揚但乖離率達12.7%，過度乖離 -> 葛蘭碧賣點③']",2301,TWSE,263.5,83.66991294384316,82.64552072596274,17.337093661867303,0.49967183954114636,middle,sell_overbought,True,2.9465930018416207,10.6,光寶科,電腦及週邊設備業,31074.8,7498510095.0,車用電子,
66.0,47.0,10.0,6.0,3.0,"['千張大戶持股比例近2週變化 +2.20 個百分點', '股東人數近2週變化 -5.50%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 171,814 張（約當期成交量 13.7%）', '近25個交易日融資餘額變化 -4.41%（下降代表籌碼較乾淨）', '近120個交易日內量增創高47.05元（51日前），目前拉回11.5%，尚未拉回到季線附近，歷史慣性拉回幅度中位數約22.8%', '布林型態中性，無明顯訊號（帶寬24.5%, 型態=wide, 位置=upper, 開喇叭=是）', '月線上揚但乖離率達12.1%，過度乖離 -> 葛蘭碧賣點③']",2324,TWSE,41.65,62.0899951753308,55.6563381262366,12.849691797060217,0.24455346784571458,upper,sell_overbought,True,11.477151965993622,22.824716267339213,仁寶,電子工業,89376.9,3506765576.0,家電,
