total_score,chip_score,left_side_score,bollinger_score,granville_score,reasons,stock_id,market,price,kd_k,kd_d,bias_60,boll_bandwidth,boll_position,granville_signal,left_side_applicable,left_side_pullback_pct,left_side_typical_pullback_pct,name,industry,avg_volume_lots,avg_turnover
86.0,44.0,20.0,10.1,12.0,"['千張大戶持股比例近2週變化 +0.74 個百分點', '股東人數近2週變化 -2.39%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 63,279 張（約當期成交量 8.6%）', '近25個交易日融資餘額變化 -12.45%（下降代表籌碼較乾淨）', '近120個交易日內量增創高47.05元（41日前），目前拉回22.7%，已拉回至季線附近或以下，歷史慣性拉回幅度中位數約22.7%', '股價於布林上通道與月線之間震盪，符合多頭排列格局 -> 良好趨勢型態(範例3)（帶寬10.1%, 型態=normal, 位置=middle, 開喇叭=否）', '月線上揚，股價拉回獲得月線支撐 -> 葛蘭碧買點②']",2324,TWSE,36.35,40.3832775239763,40.03083461110482,2.65703325410088,0.10059815340504209,middle,buy_support,True,22.741764080765137,22.69861286254729,仁寶,電子工業,52462.2,1878062066.0
77.5,44.0,20.0,6.0,7.5,"['千張大戶持股比例近2週變化 +1.68 個百分點', '股東人數近2週變化 -19.30%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 3,233 張（約當期成交量 6.8%）', '近25個交易日融資餘額變化 -31.60%（下降代表籌碼較乾淨）', '近120個交易日內量增創高2940.00元（63日前），目前拉回28.7%，已拉回至季線附近或以下，歷史慣性拉回幅度中位數約13.7%', '布林型態中性，無明顯訊號（帶寬30.4%, 型態=wide, 位置=middle, 開喇叭=是）', '未明顯符合葛蘭碧買賣點規則']",3665,TWSE,2095.0,69.12108533381303,69.19452283282581,1.024713682941531,0.3042617232554456,middle,neutral,True,28.741496598639454,13.717421124828531,貿聯-KY,其他電子業,3415.4,6905586346.0
74.5,41.0,20.0,6.0,7.5,"['千張大戶持股比例近2週變化 +0.30 個百分點', '股東人數近2週變化 -2.73%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 1,140 張（約當期成交量 0.4%）', '近25個交易日融資餘額變化 -26.72%（下降代表籌碼較乾淨）', '近120個交易日內量增創高249.00元（20日前），目前拉回38.0%，已拉回至季線附近或以下，歷史慣性拉回幅度中位數約23.2%', '布林型態中性，無明顯訊號（帶寬56.9%, 型態=wide, 位置=middle, 開喇叭=是）', '未明顯符合葛蘭碧買賣點規則']",3042,TWSE,154.5,13.309823313625483,15.111250056566366,-17.720676341365998,0.5689744208700475,middle,neutral,True,37.95180722891566,23.223140495867764,晶技,電子工業,18534.3,3424519447.0
74.5,35.0,20.0,12.0,7.5,"['千張大戶持股比例近2週變化 -1.18 個百分點', '股東人數近2週變化 -2.64%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 5,576 張（約當期成交量 6.2%）', '近25個交易日融資餘額變化 -33.13%（下降代表籌碼較乾淨）', '近120個交易日內量增創高352.00元（19日前），目前拉回51.4%，已拉回至季線附近或以下，歷史慣性拉回幅度中位數約12.8%', '帶寬已大，三大法人買超，股價貼近下軌 -> 超跌轉機買點型態(範例4)（帶寬100.3%, 型態=wide, 位置=lower, 開喇叭=是）', '未明顯符合葛蘭碧買賣點規則']",8261,TWSE,171.0,22.084052472009795,29.028123309678165,-19.005328596802844,1.0030282286981869,lower,neutral,True,51.42045454545454,12.823397075365586,富鼎,半導體業,6387.9,1679664577.0
73.5,44.0,16.0,6.0,7.5,"['千張大戶持股比例近2週變化 +0.64 個百分點', '股東人數近2週變化 -4.95%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 17,323 張（約當期成交量 21.9%）', '近25個交易日融資餘額變化 -23.33%（下降代表籌碼較乾淨）', '近120個交易日內量增創高567.00元（29日前），目前拉回8.5%，已拉回至季線附近或以下，歷史慣性拉回幅度中位數約20.8%', '布林型態中性，無明顯訊號（帶寬22.5%, 型態=wide, 位置=middle, 開喇叭=否）', '未明顯符合葛蘭碧買賣點規則']",3034,TWSE,519.0,44.38930529559449,44.43521361346832,3.6704119850187267,0.224661510405285,middle,neutral,True,8.465608465608465,20.806451612903228,聯詠,半導體業,5648.9,2804730494.0
71.5,38.0,20.0,6.0,7.5,"['千張大戶持股比例近2週變化 +0.18 個百分點', '股東人數近2週變化 -1.01%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 85,041 張（約當期成交量 11.3%）', '近25個交易日融資餘額變化 -3.45%（下降代表籌碼較乾淨）', '近120個交易日內量增創高309.00元（41日前），目前拉回18.1%，已拉回至季線附近或以下，歷史慣性拉回幅度中位數約18.1%', '布林型態中性，無明顯訊號（帶寬13.3%, 型態=normal, 位置=upper, 開喇叭=否）', '未明顯符合葛蘭碧買賣點規則']",2317,TWSE,253.0,23.368224652869632,22.877557114021364,-0.8491182233834058,0.1331225246588904,upper,neutral,True,18.12297734627832,18.101545253863137,鴻海,其他電子業,53599.3,12984792602.0
71.5,44.0,20.0,6.0,1.5,"['千張大戶持股比例近2週變化 +2.20 個百分點', '股東人數近2週變化 -3.17%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 2,759 張（約當期成交量 2.5%）', '近25個交易日融資餘額變化 -1.02%（下降代表籌碼較乾淨）', '近120個交易日內量增創高444.00元（48日前），目前拉回27.7%，已拉回至季線附近或以下，歷史慣性拉回幅度中位數約23.3%', '布林型態中性，無明顯訊號（帶寬30.2%, 型態=wide, 位置=middle, 開喇叭=否）', '月線往下，股價反彈超過月線 -> 葛蘭碧賣點⑤']",2455,TWSE,321.0,22.1634965245161,21.398970742088892,-10.806492694560859,0.3018131378586203,middle,sell_rebound,True,27.7027027027027,23.333333333333332,全新,通信網路業,7830.3,2482843951.0
68.5,41.0,20.0,6.0,1.5,"['千張大戶持股比例近2週變化 +0.42 個百分點', '股東人數近2週變化 -2.43%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 35,426 張（約當期成交量 6.2%）', '近25個交易日融資餘額變化 -7.12%（下降代表籌碼較乾淨）', '近120個交易日內量增創高85.40元（41日前），目前拉回25.2%，已拉回至季線附近或以下，歷史慣性拉回幅度中位數約24.6%', '布林型態中性，無明顯訊號（帶寬21.3%, 型態=wide, 位置=middle, 開喇叭=否）', '月線往下，股價反彈超過月線 -> 葛蘭碧賣點⑤']",2356,TWSE,63.9,35.10302299808565,34.8638197678752,0.45985143261408484,0.2134809262699081,middle,sell_rebound,True,25.17564402810305,24.576271186440678,英業達,電子工業,41123.4,2606579134.0
67.5,34.0,20.0,6.0,7.5,"['千張大戶持股比例近2週變化 +0.28 個百分點', '股東人數近2週變化 -3.33%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計賣超 2,633 張（約當期成交量 -4.1%）', '近25個交易日融資餘額變化 -28.29%（下降代表籌碼較乾淨）', '近120個交易日內量增創高673.00元（29日前），目前拉回36.9%，已拉回至季線附近或以下，歷史慣性拉回幅度中位數約31.2%', '布林型態中性，無明顯訊號（帶寬53.5%, 型態=wide, 位置=middle, 開喇叭=否）', '未明顯符合葛蘭碧買賣點規則']",6415,TWSE,424.5,13.752993652470586,14.34192536291974,-20.151733651012602,0.5350846313234942,middle,neutral,True,36.92421991084696,31.193895870736085,矽力*-KY,電子工業,4569.3,2106126955.0
65.5,44.0,8.0,6.0,7.5,"['千張大戶持股比例近2週變化 +0.42 個百分點', '股東人數近2週變化 -5.47%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 11,840 張（約當期成交量 5.1%）', '近25個交易日融資餘額變化 -16.72%（下降代表籌碼較乾淨）', '近120個交易日內量增創高155.00元（8日前），目前拉回7.7%，尚未拉回到季線附近，歷史慣性拉回幅度中位數約30.8%', '布林型態中性，無明顯訊號（帶寬13.8%, 型態=normal, 位置=middle, 開喇叭=否）', '未明顯符合葛蘭碧買賣點規則']",2377,TWSE,143.0,73.68860202848143,75.74605072171647,6.260449563440469,0.13750473106697544,middle,neutral,True,7.741935483870968,30.845771144278604,微星,電子工業,16455.9,2392909885.0
