total_score,chip_score,left_side_score,bollinger_score,granville_score,reasons,stock_id,market,price,kd_k,kd_d,bias_60,boll_bandwidth,boll_position,granville_signal,left_side_applicable,left_side_pullback_pct,left_side_typical_pullback_pct,name,industry,avg_volume_lots,avg_turnover,news_theme,news_summary
74.5,41.0,20.0,6.0,7.5,"['千張大戶持股比例近2週變化 +0.48 個百分點', '股東人數近2週變化 -2.88%（下降代表散戶籌碼流出、籌碼集中）', '近23個交易日三大法人合計買超 8,318 張（約當期成交量 3.8%）', '近26個交易日融資餘額變化 -8.77%（下降代表籌碼較乾淨）', '近120個交易日內量增創高484.00元（94日前），目前拉回15.9%，已拉回至季線附近或以下，歷史慣性拉回幅度中位數約14.5%', '布林型態中性，無明顯訊號（帶寬11.2%, 型態=normal, 位置=middle, 開喇叭=否）', '未明顯符合葛蘭碧買賣點規則']",3260,TPEx,407.0,60.16483729319705,59.43069811212729,0.9508061182306691,0.11185742577412786,middle,neutral,True,15.909090909090908,14.549180327868841,威剛,半導體業,9477.8,3927749214.0,電子零件元件,
71.5,39.5,10.0,10.1,12.0,"['千張大戶持股比例近2週變化 +3.41 個百分點', '股東人數近2週變化 -8.94%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 1,072 張（約當期成交量 0.4%）', '近26個交易日融資餘額變化 +6.48%（下降代表籌碼較乾淨）', '近120個交易日內量增創高222.00元（5日前），目前拉回12.8%，尚未拉回到季線附近，歷史慣性拉回幅度中位數約20.1%', '股價於布林上通道與月線之間震盪，符合多頭排列格局 -> 良好趨勢型態(範例3)（帶寬24.9%, 型態=wide, 位置=middle, 開喇叭=否）', '月線上揚，股價拉回獲得月線支撐 -> 葛蘭碧買點②']",2464,TWSE,193.5,75.93538909389366,78.89816399680578,12.489099893421171,0.2486939061303465,middle,buy_support,True,12.837837837837837,20.06149985020717,盟立,其他電子業,17169.8,3357798224.0,機器人,
71.0,39.5,18.0,6.0,7.5,"['千張大戶持股比例近2週變化 +2.79 個百分點', '股東人數近2週變化 -0.89%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 3,363 張（約當期成交量 4.0%）', '近26個交易日融資餘額變化 +9.89%（下降代表籌碼較乾淨）', '近120個交易日內量增創高237.00元（67日前），目前拉回20.0%，已拉回至季線附近或以下，歷史慣性拉回幅度中位數約27.5%', '布林型態中性，無明顯訊號（帶寬22.4%, 型態=wide, 位置=middle, 開喇叭=是）', '未明顯符合葛蘭碧買賣點規則']",3376,TWSE,189.5,63.63575983413162,65.43188263950469,-2.0714008871280267,0.22401292902429495,middle,neutral,True,20.042194092827003,27.48735244519393,新日興,電子工業,5939.5,1209831476.0,電子零件元件,
71.0,29.0,20.0,10.1,12.0,"['千張大戶持股比例近2週變化 -0.02 個百分點', '股東人數近2週變化 -1.99%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 35,086 張（約當期成交量 14.4%）', '近26個交易日融資餘額變化 -8.71%（下降代表籌碼較乾淨）', '近120個交易日內量增創高417.00元（69日前），目前拉回19.4%，已拉回至季線附近或以下，歷史慣性拉回幅度中位數約14.6%', '股價於布林上通道與月線之間震盪，符合多頭排列格局 -> 良好趨勢型態(範例3)（帶寬8.3%, 型態=normal, 位置=middle, 開喇叭=否）', '月線上揚，股價拉回獲得月線支撐 -> 葛蘭碧買點②']",2382,TWSE,336.0,51.355330068856105,50.58132576120307,-1.0479299089503533,0.08339701755130424,middle,buy_support,True,19.424460431654676,14.634146341463413,廣達,電子工業,17380.9,5796102746.0,電腦系統業,
68.5,35.0,20.0,6.0,7.5,"['千張大戶持股比例近2週變化 +0.17 個百分點', '股東人數近2週變化 -1.12%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 62,801 張（約當期成交量 2.2%）', '近26個交易日融資餘額變化 -1.49%（下降代表籌碼較乾淨）', '近120個交易日內量增創高70.90元（54日前），目前拉回30.4%，已拉回至季線附近或以下，歷史慣性拉回幅度中位數約17.1%', '布林型態中性，無明顯訊號（帶寬14.2%, 型態=normal, 位置=middle, 開喇叭=否）', '未明顯符合葛蘭碧買賣點規則']",3481,TWSE,49.35,27.608600750197915,26.851226560926353,-8.350872848830015,0.14150030423106416,middle,neutral,True,30.394922425952046,17.117117117117107,群創,光電業,204123.7,9913759663.0,面板業,
66.0,44.0,0.0,10.1,12.0,"['千張大戶持股比例近2週變化 +0.29 個百分點', '股東人數近2週變化 -2.07%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 8,012 張（約當期成交量 13.9%）', '近26個交易日融資餘額變化 -10.74%（下降代表籌碼較乾淨）', '近期未出現「量增創高後拉回」型態，此項不適用', '股價於布林上通道與月線之間震盪，符合多頭排列格局 -> 良好趨勢型態(範例3)（帶寬15.1%, 型態=normal, 位置=middle, 開喇叭=否）', '月線上揚，股價拉回獲得月線支撐 -> 葛蘭碧買點②']",2357,TWSE,989.0,89.13300447230526,89.52479849133552,20.150643881104724,0.15074438085625128,middle,buy_support,False,3.51219512195122,14.245416078984485,華碩,電子工業,4122.0,4017608605.0,手機,
65.5,34.0,18.0,6.0,7.5,"['千張大戶持股比例近2週變化 +0.38 個百分點', '股東人數近2週變化 +8.14%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 20,547 張（約當期成交量 5.3%）', '近26個交易日融資餘額變化 -13.12%（下降代表籌碼較乾淨）', '近120個交易日內量增創高1180.00元（10日前），目前拉回15.8%，已拉回至季線附近或以下，歷史慣性拉回幅度中位數約17.6%', '布林型態中性，無明顯訊號（帶寬33.3%, 型態=wide, 位置=middle, 開喇叭=否）', '未明顯符合葛蘭碧買賣點規則']",3037,TWSE,994.0,56.18532867800502,56.49569280836415,3.9259762664017934,0.3330270455095414,middle,neutral,True,15.76271186440678,17.56373937677054,欣興,電子工業,27458.1,28501563960.0,印刷電路板相關,
64.5,41.0,10.0,6.0,7.5,"['千張大戶持股比例近2週變化 +0.47 個百分點', '股東人數近2週變化 -2.52%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 37,590 張（約當期成交量 6.0%）', '近26個交易日融資餘額變化 -3.97%（下降代表籌碼較乾淨）', '近120個交易日內量增創高126.50元（12日前），目前拉回12.6%，尚未拉回到季線附近，歷史慣性拉回幅度中位數約30.9%', '布林型態中性，無明顯訊號（帶寬29.0%, 型態=wide, 位置=middle, 開喇叭=否）', '未明顯符合葛蘭碧買賣點規則']",2615,TWSE,110.5,63.23711191521802,65.20485740589453,19.60600375234521,0.29038993351166337,middle,neutral,True,12.648221343873518,30.909090909090903,萬海,航運業,44487.0,5096470532.0,運輸事業,
64.0,36.5,14.0,6.0,7.5,"['千張大戶持股比例近2週變化 +0.55 個百分點', '股東人數近2週變化 -2.05%（下降代表散戶籌碼流出、籌碼集中）', '近23個交易日三大法人合計買超 7,713 張（約當期成交量 3.3%）', '近26個交易日融資餘額變化 +5.00%（下降代表籌碼較乾淨）', '近120個交易日內量增創高718.00元（90日前），目前拉回20.5%，尚未拉回到季線附近，歷史慣性拉回幅度中位數約20.5%', '布林型態中性，無明顯訊號（帶寬23.0%, 型態=wide, 位置=middle, 開喇叭=否）', '未明顯符合葛蘭碧買賣點規則']",4979,TPEx,571.0,81.30909605805849,82.99993503550019,15.411824153612935,0.22999334787657774,middle,neutral,True,20.473537604456823,20.473537604456823,華星光,通信網路業,10085.7,6001054375.0,光通訊,
63.0,44.0,10.0,6.0,3.0,"['千張大戶持股比例近2週變化 +0.68 個百分點', '股東人數近2週變化 -2.08%（下降代表散戶籌碼流出、籌碼集中）', '近23個交易日三大法人合計買超 9,769 張（約當期成交量 6.9%）', '近26個交易日融資餘額變化 -17.29%（下降代表籌碼較乾淨）', '近120個交易日內量增創高257.00元（47日前），目前拉回6.6%，尚未拉回到季線附近，歷史慣性拉回幅度中位數約9.7%', '布林型態中性，無明顯訊號（帶寬20.3%, 型態=wide, 位置=upper, 開喇叭=否）', '月線上揚但乖離率達8.1%，過度乖離 -> 葛蘭碧賣點③']",3264,TPEx,240.0,65.41265166501795,62.43352220203184,9.789569990850872,0.2030819420462936,upper,sell_overbought,True,6.614785992217899,9.71024221066174,欣銓,半導體業,6198.0,1410192164.0,IC封裝測試,
59.5,38.0,14.0,6.0,1.5,"['千張大戶持股比例近2週變化 +0.73 個百分點', '股東人數近2週變化 -1.79%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 24,196 張（約當期成交量 14.0%）', '近26個交易日融資餘額變化 -0.96%（下降代表籌碼較乾淨）', '近120個交易日內量增創高169.00元（21日前），目前拉回11.8%，已拉回至季線附近或以下，歷史慣性拉回幅度中位數約30.6%', '布林型態中性，無明顯訊號（帶寬16.5%, 型態=normal, 位置=middle, 開喇叭=否）', '月線準備往下，股價跌破月線 -> 葛蘭碧賣點④']",2377,TWSE,149.0,52.8140736726825,55.17543419147013,1.6082286753423787,0.1650053274396074,middle,sell_breakdown,True,11.834319526627219,30.597014925373134,微星,電子工業,12382.9,1877750907.0,週邊產品,
58.5,16.5,20.0,10.1,12.0,"['千張大戶持股比例近2週變化 +1.62 個百分點', '股東人數近2週變化 +1.34%（下降代表散戶籌碼流出、籌碼集中）', '近23個交易日三大法人合計賣超 1,210 張（約當期成交量 -6.0%）', '近26個交易日融資餘額變化 +22.35%（下降代表籌碼較乾淨）', '近120個交易日內量增創高2565.00元（90日前），目前拉回49.7%，已拉回至季線附近或以下，歷史慣性拉回幅度中位數約24.4%', '股價於布林上通道與月線之間震盪，符合多頭排列格局 -> 良好趨勢型態(範例3)（帶寬37.2%, 型態=wide, 位置=middle, 開喇叭=否）', '月線上揚，股價拉回獲得月線支撐 -> 葛蘭碧買點②']",6683,TPEx,1290.0,43.21811075218114,43.42661321494673,-5.576362372058416,0.37232736011945555,middle,buy_support,True,49.707602339181285,24.366471734892787,雍智科技,半導體業,877.2,1138158964.0,封測服務與材料,
58.5,24.5,12.0,10.1,12.0,"['千張大戶持股比例近2週變化 -0.81 個百分點', '股東人數近2週變化 +0.24%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 99,224 張（約當期成交量 4.1%）', '近26個交易日融資餘額變化 -1.96%（下降代表籌碼較乾淨）', '近120個交易日內量增創高88.70元（72日前），目前拉回17.1%，尚未拉回到季線附近，歷史慣性拉回幅度中位數約21.3%', '股價於布林上通道與月線之間震盪，符合多頭排列格局 -> 良好趨勢型態(範例3)（帶寬15.9%, 型態=normal, 位置=middle, 開喇叭=否）', '月線上揚，股價拉回獲得月線支撐 -> 葛蘭碧買點②']",6770,TWSE,73.5,58.567751417056996,56.15433635009739,5.357462820283099,0.15915640133679534,middle,buy_support,True,17.136414881623452,21.310177364864863,力積電,半導體業,172561.8,12407504784.0,IC製造,
58.5,31.0,14.0,6.0,7.5,"['千張大戶持股比例近2週變化 +1.39 個百分點', '股東人數近2週變化 -13.08%（下降代表散戶籌碼流出、籌碼集中）', '近23個交易日三大法人合計買超 2,774 張（約當期成交量 2.8%）', '近26個交易日融資餘額變化 +10.17%（下降代表籌碼較乾淨）', '近120個交易日內量增創高3530.00元（8日前），目前拉回19.8%，尚未拉回到季線附近，歷史慣性拉回幅度中位數約19.2%', '布林型態中性，無明顯訊號（帶寬37.0%, 型態=wide, 位置=middle, 開喇叭=否）', '未明顯符合葛蘭碧買賣點規則']",3081,TPEx,2830.0,71.35121785788189,77.40457736310509,20.91863984333275,0.37012468806418686,middle,neutral,True,19.8300283286119,19.187145557655956,聯亞,通信網路業,4267.1,13016301631.0,IC製造,
57.0,40.0,8.0,6.0,3.0,"['千張大戶持股比例近2週變化 +6.52 個百分點', '股東人數近2週變化 -18.56%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 7,373 張（約當期成交量 8.2%）', '近26個交易日融資餘額變化 +46.88%（下降代表籌碼較乾淨）', '近120個交易日內量增創高240.00元（10日前），目前拉回1.9%，尚未拉回到季線附近，歷史慣性拉回幅度中位數約45.6%', '布林型態中性，無明顯訊號（帶寬48.6%, 型態=wide, 位置=middle, 開喇叭=否）', '月線上揚但乖離率達10.8%，過度乖離 -> 葛蘭碧賣點③']",2351,TWSE,235.5,88.91729785974859,87.29568300107138,22.290016876541614,0.48620974710874515,middle,sell_overbought,True,1.875,45.55555555555556,順德,半導體業,6395.7,1402983884.0,封測服務與材料,
