total_score,chip_score,left_side_score,bollinger_score,granville_score,reasons,stock_id,market,price,kd_k,kd_d,bias_60,boll_bandwidth,boll_position,granville_signal,left_side_applicable,left_side_pullback_pct,left_side_typical_pullback_pct,name,industry,avg_volume_lots,avg_turnover
81.5,50.0,18.0,6.0,7.5,"['千張大戶持股比例近2週變化 +3.28 個百分點', '股東人數近2週變化 -2.12%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 118,739 張（約當期成交量 3.7%）', '近25個交易日融資餘額變化 -10.47%（下降代表籌碼較乾淨）', '近120個交易日內量增創高88.70元（58日前），目前拉回22.9%，已拉回至季線附近或以下，歷史慣性拉回幅度中位數約24.3%', '布林型態中性，無明顯訊號（帶寬50.9%, 型態=wide, 位置=middle, 開喇叭=否）', '未明顯符合葛蘭碧買賣點規則']",6770,TWSE,68.4,45.24697537810975,47.068030330092974,-3.577092511013208,0.5088729814525502,middle,neutral,True,22.886133032694474,24.29398311255167,力積電,半導體業,230309.4,15571456985.0
74.5,41.0,20.0,6.0,7.5,"['千張大戶持股比例近2週變化 +0.81 個百分點', '股東人數近2週變化 -2.85%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 26,744 張（約當期成交量 3.5%）', '近25個交易日融資餘額變化 -8.71%（下降代表籌碼較乾淨）', '近120個交易日內量增創高309.00元（55日前），目前拉回20.6%，已拉回至季線附近或以下，歷史慣性拉回幅度中位數約16.4%', '布林型態中性，無明顯訊號（帶寬16.6%, 型態=normal, 位置=middle, 開喇叭=否）', '未明顯符合葛蘭碧買賣點規則']",2317,TWSE,245.5,25.474472772903443,29.996960675389182,-4.30093555093556,0.16582568770424372,middle,neutral,True,20.550161812297734,16.363636363636363,鴻海,其他電子業,53984.8,13626625385.0
72.5,47.0,12.0,6.0,7.5,"['千張大戶持股比例近2週變化 +3.13 個百分點', '股東人數近2週變化 -26.79%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 11,977 張（約當期成交量 18.3%）', '近25個交易日融資餘額變化 -7.12%（下降代表籌碼較乾淨）', '近120個交易日內量增創高3235.00元（5日前），目前拉回11.4%，尚未拉回到季線附近，歷史慣性拉回幅度中位數約12.6%', '布林型態中性，無明顯訊號（帶寬51.9%, 型態=wide, 位置=middle, 開喇叭=否）', '未明顯符合葛蘭碧買賣點規則']",3017,TWSE,2865.0,75.76858952718665,80.81818347244365,12.51840942562592,0.518703092175523,middle,neutral,True,11.437403400309119,12.580645161290322,奇鋐,電子工業,4672.7,13014338514.0
72.0,50.0,0.0,10.1,12.0,"['千張大戶持股比例近2週變化 +3.90 個百分點', '股東人數近2週變化 -3.24%（下降代表散戶籌碼流出、籌碼集中）', '近23個交易日三大法人合計買超 18,469 張（約當期成交量 5.9%）', '近25個交易日融資餘額變化 -12.43%（下降代表籌碼較乾淨）', '近期未出現「量增創高後拉回」型態，此項不適用', '股價於布林上通道與月線之間震盪，符合多頭排列格局 -> 良好趨勢型態(範例3)（帶寬13.1%, 型態=normal, 位置=upper, 開喇叭=否）', '月線上揚，股價拉回獲得月線支撐 -> 葛蘭碧買點②']",3260,TPEx,422.5,49.32922638161829,46.48556531101529,4.2351973684210575,0.13122499760647355,upper,buy_support,False,19.523809523809526,12.96296296296297,威剛,半導體業,13660.6,5479529379.0
71.0,44.0,18.0,6.0,3.0,"['千張大戶持股比例近2週變化 +3.13 個百分點', '股東人數近2週變化 -2.69%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 1,798 張（約當期成交量 0.7%）', '近25個交易日融資餘額變化 -1.17%（下降代表籌碼較乾淨）', '近120個交易日內量增創高249.00元（34日前），目前拉回23.7%，已拉回至季線附近或以下，歷史慣性拉回幅度中位數約24.1%', '布林型態中性，無明顯訊號（帶寬41.2%, 型態=wide, 位置=middle, 開喇叭=否）', '月線上揚但乖離率達11.1%，過度乖離 -> 葛蘭碧賣點③']",3042,TWSE,190.0,45.683991947909654,43.32213671855678,-1.1189175123601383,0.41211795132433693,middle,sell_overbought,True,23.694779116465863,24.132231404958677,晶技,電子工業,18275.4,3193083813.0
67.0,50.0,8.0,6.0,3.0,"['千張大戶持股比例近2週變化 +8.49 個百分點', '股東人數近2週變化 -14.46%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 26,641 張（約當期成交量 18.2%）', '近25個交易日融資餘額變化 -13.12%（下降代表籌碼較乾淨）', '近120個交易日內量增創高277.50元（6日前），目前拉回7.6%，尚未拉回到季線附近，歷史慣性拉回幅度中位數約25.4%', '布林型態中性，無明顯訊號（帶寬63.8%, 型態=wide, 位置=middle, 開喇叭=是）', '月線上揚但乖離率達8.5%，過度乖離 -> 葛蘭碧賣點③']",3006,TWSE,256.5,76.09496423607055,78.43891778050235,12.016886236261744,0.6384810331006266,middle,sell_overbought,True,7.567567567567568,25.383091433739608,晶豪科,半導體業,10440.3,2508153231.0
66.0,42.5,10.0,6.0,7.5,"['千張大戶持股比例近2週變化 +4.59 個百分點', '股東人數近2週變化 -13.14%（下降代表散戶籌碼流出、籌碼集中）', '近23個交易日三大法人合計買超 5,125 張（約當期成交量 5.8%）', '近25個交易日融資餘額變化 +6.29%（下降代表籌碼較乾淨）', '近120個交易日內量增創高1390.00元（84日前），目前拉回14.0%，尚未拉回到季線附近，歷史慣性拉回幅度中位數約28.4%', '布林型態中性，無明顯訊號（帶寬53.2%, 型態=wide, 位置=middle, 開喇叭=是）', '未明顯符合葛蘭碧買賣點規則']",6187,TPEx,1195.0,74.93753339362969,77.20298654528247,10.243242412128291,0.5321891264578175,middle,neutral,True,14.028776978417264,28.360957642725598,萬潤,其他電子類,3842.9,4422693695.0
65.5,44.0,8.0,6.0,7.5,"['千張大戶持股比例近2週變化 +5.53 個百分點', '股東人數近2週變化 -2.18%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 1,612 張（約當期成交量 2.1%）', '近25個交易日融資餘額變化 -8.12%（下降代表籌碼較乾淨）', '近120個交易日內量增創高304.50元（56日前），目前拉回9.4%，尚未拉回到季線附近，歷史慣性拉回幅度中位數約29.2%', '布林型態中性，無明顯訊號（帶寬38.4%, 型態=wide, 位置=middle, 開喇叭=否）', '未明顯符合葛蘭碧買賣點規則']",4967,TWSE,276.0,60.581879217222266,59.565786095468916,7.000936904338838,0.38412805077992324,middle,neutral,True,9.35960591133005,29.22480620155039,十銓,電子工業,5456.6,1422381508.0
65.0,38.0,18.0,6.0,3.0,"['千張大戶持股比例近2週變化 +0.13 個百分點', '股東人數近2週變化 -0.05%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 3,326 張（約當期成交量 2.8%）', '近25個交易日融資餘額變化 -10.29%（下降代表籌碼較乾淨）', '近120個交易日內量增創高307.00元（76日前），目前拉回20.7%，已拉回至季線附近或以下，歷史慣性拉回幅度中位數約26.0%', '布林型態中性，無明顯訊號（帶寬37.3%, 型態=wide, 位置=middle, 開喇叭=否）', '月線上揚但乖離率達9.8%，過度乖離 -> 葛蘭碧賣點③']",2486,TWSE,243.5,54.266429932880335,48.728249121695725,1.377372237449261,0.37294464093953755,middle,sell_overbought,True,20.684039087947884,26.015037593984964,一詮,光電業,8543.3,1906445251.0
64.0,30.5,20.0,6.0,7.5,"['千張大戶持股比例近2週變化 +0.75 個百分點', '股東人數近2週變化 -0.18%（下降代表散戶籌碼流出、籌碼集中）', '近23個交易日三大法人合計賣超 4,275 張（約當期成交量 -2.4%）', '近25個交易日融資餘額變化 -4.42%（下降代表籌碼較乾淨）', '近120個交易日內量增創高469.00元（61日前），目前拉回25.3%，已拉回至季線附近或以下，歷史慣性拉回幅度中位數約15.7%', '布林型態中性，無明顯訊號（帶寬43.1%, 型態=wide, 位置=middle, 開喇叭=否）', '未明顯符合葛蘭碧買賣點規則']",3211,TPEx,350.5,40.06286448240735,44.181233334301496,-11.532717750247144,0.43137219589642656,middle,neutral,True,25.266524520255864,15.652055451414622,順達,電腦及週邊設備業,7810.7,2802731369.0
