total_score,chip_score,left_side_score,bollinger_score,granville_score,reasons,stock_id,market,price,kd_k,kd_d,bias_60,boll_bandwidth,boll_position,granville_signal,left_side_applicable,left_side_pullback_pct,left_side_typical_pullback_pct,name,industry,avg_volume_lots,avg_turnover
74.5,41.0,20.0,6.0,7.5,"['千張大戶持股比例近2週變化 +0.30 個百分點', '股東人數近2週變化 -2.73%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 9,500 張（約當期成交量 4.8%）', '近24個交易日融資餘額變化 -9.86%（下降代表籌碼較乾淨）', '近120個交易日內量增創高249.00元（24日前），目前拉回32.5%，已拉回至季線附近或以下，歷史慣性拉回幅度中位數約23.3%', '布林型態中性，無明顯訊號（帶寬38.4%, 型態=wide, 位置=middle, 開喇叭=否）', '未明顯符合葛蘭碧買賣點規則']",3042,TWSE,168.0,28.576312480852373,24.37745028364258,-11.1855147803868,0.3844817526146358,middle,neutral,True,32.53012048192771,23.34710743801653,晶技,電子工業,14116.3,2353021449.0
71.5,44.0,14.0,6.0,7.5,"['千張大戶持股比例近2週變化 +1.68 個百分點', '股東人數近2週變化 -19.30%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 4,087 張（約當期成交量 7.8%）', '近24個交易日融資餘額變化 -40.13%（下降代表籌碼較乾淨）', '近120個交易日內量增創高2940.00元（67日前），目前拉回25.2%，尚未拉回到季線附近，歷史慣性拉回幅度中位數約14.1%', '布林型態中性，無明顯訊號（帶寬36.8%, 型態=wide, 位置=middle, 開喇叭=是）', '未明顯符合葛蘭碧買賣點規則']",3665,TWSE,2200.0,82.10646945979043,76.83567260987994,7.5619295958279045,0.36764974210322743,middle,neutral,True,25.170068027210885,14.060356652949245,貿聯-KY,其他電子業,3735.1,7859306786.0
69.5,38.0,18.0,6.0,7.5,"['千張大戶持股比例近2週變化 +0.18 個百分點', '股東人數近2週變化 -1.01%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 146,809 張（約當期成交量 18.5%）', '近24個交易日融資餘額變化 -9.77%（下降代表籌碼較乾淨）', '近120個交易日內量增創高309.00元（45日前），目前拉回15.9%，已拉回至季線附近或以下，歷史慣性拉回幅度中位數約18.0%', '布林型態中性，無明顯訊號（帶寬16.6%, 型態=normal, 位置=upper, 開喇叭=是）', '未明顯符合葛蘭碧買賣點規則']",2317,TWSE,260.0,35.09919076035521,30.316180972837614,1.694915254237292,0.16621202963749274,upper,neutral,True,15.857605177993527,18.020238275786532,鴻海,其他電子業,56638.4,13954599966.0
67.0,38.0,20.0,6.0,3.0,"['千張大戶持股比例近2週變化 +0.64 個百分點', '股東人數近2週變化 -1.68%（下降代表散戶籌碼流出、籌碼集中）', '近22個交易日三大法人合計買超 2,824 張（約當期成交量 4.6%）', '近24個交易日融資餘額變化 -7.39%（下降代表籌碼較乾淨）', '近120個交易日內量增創高1280.00元（45日前），目前拉回20.7%，已拉回至季線附近或以下，歷史慣性拉回幅度中位數約20.3%', '布林型態中性，無明顯訊號（帶寬24.0%, 型態=wide, 位置=upper, 開喇叭=否）', '月線上揚但乖離率達10.7%，過度乖離 -> 葛蘭碧賣點③']",3324,TPEx,1015.0,36.58349555242886,28.578740446038857,1.8088200875990474,0.24026040829245182,upper,sell_overbought,True,20.703125,20.260663507109005,雙鴻,其他電子類,2768.4,2593479703.0
66.5,39.5,18.0,6.0,3.0,"['千張大戶持股比例近2週變化 +2.20 個百分點', '股東人數近2週變化 -3.17%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 584 張（約當期成交量 0.4%）', '近24個交易日融資餘額變化 +6.75%（下降代表籌碼較乾淨）', '近120個交易日內量增創高444.00元（52日前），目前拉回18.0%，已拉回至季線附近或以下，歷史慣性拉回幅度中位數約23.1%', '布林型態中性，無明顯訊號（帶寬42.3%, 型態=wide, 位置=upper, 開喇叭=是）', '月線上揚但乖離率達14.0%，過度乖離 -> 葛蘭碧賣點③']",2455,TWSE,364.0,49.11751090637837,40.33425567607762,0.9965548336377645,0.4225696319332694,upper,sell_overbought,True,18.01801801801802,23.076923076923077,全新,通信網路業,9274.3,3095635665.0
65.5,44.0,8.0,6.0,7.5,"['千張大戶持股比例近2週變化 +0.64 個百分點', '股東人數近2週變化 -4.95%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 13,381 張（約當期成交量 17.4%）', '近24個交易日融資餘額變化 -16.84%（下降代表籌碼較乾淨）', '近120個交易日內量增創高567.00元（33日前），目前拉回4.4%，尚未拉回到季線附近，歷史慣性拉回幅度中位數約19.8%', '布林型態中性，無明顯訊號（帶寬22.9%, 型態=wide, 位置=upper, 開喇叭=否）', '未明顯符合葛蘭碧買賣點規則']",3034,TWSE,542.0,55.642013312072834,51.44935345324578,7.580594472104139,0.22896107027541032,upper,neutral,True,4.409171075837742,19.77124183006536,聯詠,半導體業,5485.2,2718557452.0
63.5,50.0,0.0,6.0,7.5,"['千張大戶持股比例近2週變化 +4.51 個百分點', '股東人數近2週變化 -2.13%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 26,809 張（約當期成交量 12.1%）', '近24個交易日融資餘額變化 -10.26%（下降代表籌碼較乾淨）', '近期未出現「量增創高後拉回」型態，此項不適用', '布林型態中性，無明顯訊號（帶寬20.6%, 型態=wide, 位置=upper, 開喇叭=是）', '未明顯符合葛蘭碧買賣點規則']",8112,TWSE,91.2,44.43269960814638,33.99787933624988,3.078024337866853,0.20594183290588217,upper,neutral,False,9.25373134328358,21.179302045728033,至上,電子通路業,15761.3,1340374656.0
59.5,26.0,20.0,6.0,7.5,"['千張大戶持股比例近2週變化 -0.41 個百分點', '股東人數近2週變化 -1.14%（下降代表散戶籌碼流出、籌碼集中）', '近22個交易日三大法人合計買超 1,984 張（約當期成交量 2.0%）', '近24個交易日融資餘額變化 -5.26%（下降代表籌碼較乾淨）', '近120個交易日內量增創高279.50元（41日前），目前拉回22.5%，已拉回至季線附近或以下，歷史慣性拉回幅度中位數約12.3%', '布林型態中性，無明顯訊號（帶寬37.0%, 型態=wide, 位置=middle, 開喇叭=否）', '未明顯符合葛蘭碧買賣點規則']",4931,TPEx,216.5,36.538815590857325,30.571950208846864,-3.7349933303690555,0.3702442960608714,middle,neutral,True,22.54025044722719,12.280701754385964,新盛力,電腦及週邊設備業,4493.1,929052109.0
58.0,41.0,8.0,6.0,3.0,"['千張大戶持股比例近2週變化 +1.56 個百分點', '股東人數近2週變化 -0.70%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 4,764 張（約當期成交量 8.1%）', '近24個交易日融資餘額變化 -16.64%（下降代表籌碼較乾淨）', '近120個交易日內量增創高304.50元（46日前），目前拉回8.0%，尚未拉回到季線附近，歷史慣性拉回幅度中位數約37.1%', '布林型態中性，無明顯訊號（帶寬38.9%, 型態=wide, 位置=upper, 開喇叭=否）', '月線上揚但乖離率達21.3%，過度乖離 -> 葛蘭碧賣點③']",4967,TWSE,280.0,57.889618389736754,44.385644686346936,8.572721103822671,0.3893508922237371,upper,sell_overbought,True,8.045977011494253,37.050847457627114,十銓,電子工業,4203.2,1023231282.0
58.0,24.5,20.0,6.0,7.5,"['千張大戶持股比例近2週變化 -0.14 個百分點', '股東人數近2週變化 -0.74%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 1,669 張（約當期成交量 9.8%）', '近24個交易日融資餘額變化 +9.61%（下降代表籌碼較乾淨）', '近120個交易日內量增創高1555.00元（62日前），目前拉回28.3%，已拉回至季線附近或以下，歷史慣性拉回幅度中位數約11.6%', '布林型態中性，無明顯訊號（帶寬25.1%, 型態=wide, 位置=middle, 開喇叭=否）', '未明顯符合葛蘭碧買賣點規則']",8210,TWSE,1115.0,30.904882691717297,25.62558109466137,-12.241578339804803,0.2511185348475797,middle,neutral,True,28.29581993569132,11.568938193343898,勤誠,電腦及週邊設備業,1210.8,1349869933.0
