total_score,chip_score,left_side_score,bollinger_score,granville_score,reasons,stock_id,market,price,kd_k,kd_d,bias_60,boll_bandwidth,boll_position,granville_signal,left_side_applicable,left_side_pullback_pct,left_side_typical_pullback_pct,name,industry,avg_volume_lots,avg_turnover,news_theme,news_summary
75.5,38.0,18.0,12.0,7.5,"['千張大戶持股比例近2週變化 +0.50 個百分點', '股東人數近2週變化 -0.24%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 140 張（約當期成交量 0.0%）', '近23個交易日融資餘額變化 -28.47%（下降代表籌碼較乾淨）', '近120個交易日內量增創高379.00元（38日前），目前拉回26.3%，已拉回至季線附近或以下，歷史慣性拉回幅度中位數約31.6%', '帶寬已大，三大法人買超，股價貼近下軌 -> 超跌轉機買點型態(範例4)（帶寬29.0%, 型態=wide, 位置=lower, 開喇叭=是）', '未明顯符合葛蘭碧買賣點規則']",6239,TWSE,279.5,46.13217350941573,48.873994990799204,-6.94706469870159,0.2899564117777628,lower,neutral,True,26.2532981530343,31.592039800995025,力成,半導體業,23368.0,7302804510.0,IC封裝測試,
74.5,35.0,20.0,12.0,7.5,"['千張大戶持股比例近2週變化 +0.75 個百分點', '股東人數近2週變化 -0.61%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 539 張（約當期成交量 1.0%）', '近23個交易日融資餘額變化 -5.46%（下降代表籌碼較乾淨）', '近120個交易日內量增創高581.00元（23日前），目前拉回36.3%，已拉回至季線附近或以下，歷史慣性拉回幅度中位數約14.0%', '帶寬已大，三大法人買超，股價貼近下軌 -> 超跌轉機買點型態(範例4)（帶寬51.0%, 型態=wide, 位置=lower, 開喇叭=是）', '未明顯符合葛蘭碧買賣點規則']",8021,TWSE,370.0,19.110211409956186,29.79390691375901,-22.014964695963744,0.5097109035532577,lower,neutral,True,36.316695352839936,13.988657844990549,尖點,電子工業,3712.0,1751078801.0,印刷電路板相關,
74.0,42.5,18.0,6.0,7.5,"['千張大戶持股比例近2週變化 +3.21 個百分點', '股東人數近2週變化 -6.74%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計賣超 24,297 張（約當期成交量 -2.3%）', '近23個交易日融資餘額變化 -17.09%（下降代表籌碼較乾淨）', '近120個交易日內量增創高122.50元（6日前），目前拉回25.9%，已拉回至季線附近或以下，歷史慣性拉回幅度中位數約26.2%', '布林型態中性，無明顯訊號（帶寬32.0%, 型態=wide, 位置=lower, 開喇叭=否）', '未明顯符合葛蘭碧買賣點規則']",8150,TWSE,90.8,56.49420574866899,66.47361038083702,-5.52000416211436,0.32022977146187326,lower,neutral,True,25.87755102040817,26.16062270977781,南茂,電子工業,74368.3,8010142115.0,IC封裝測試,
73.0,44.0,20.0,6.0,3.0,"['千張大戶持股比例近2週變化 +0.90 個百分點', '股東人數近2週變化 -2.99%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 3,183 張（約當期成交量 7.9%）', '近23個交易日融資餘額變化 -31.02%（下降代表籌碼較乾淨）', '近120個交易日內量增創高2940.00元（57日前），目前拉回25.0%，已拉回至季線附近或以下，歷史慣性拉回幅度中位數約13.4%', '布林型態中性，無明顯訊號（帶寬27.3%, 型態=wide, 位置=upper, 開喇叭=否）', '月線上揚但乖離率達12.8%，過度乖離 -> 葛蘭碧賣點③']",3665,TWSE,2205.0,70.36548140122818,66.96914884020005,2.7532911343248876,0.27254095775538634,upper,sell_overbought,True,25.0,13.373518730020606,貿聯-KY,其他電子業,2889.5,5726894594.0,電線電纜,
72.0,50.0,0.0,10.1,12.0,"['千張大戶持股比例近2週變化 +2.98 個百分點', '股東人數近2週變化 -7.81%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 39,121 張（約當期成交量 14.8%）', '近23個交易日融資餘額變化 -17.50%（下降代表籌碼較乾淨）', '近期未出現「量增創高後拉回」型態，此項不適用', '股價於布林上通道與月線之間震盪，符合多頭排列格局 -> 良好趨勢型態(範例3)（帶寬14.4%, 型態=normal, 位置=middle, 開喇叭=否）', '月線上揚，股價拉回獲得月線支撐 -> 葛蘭碧買點②']",2377,TWSE,146.5,87.27091442206768,87.91175934340714,12.404092071611245,0.14378396220245546,middle,buy_support,False,5.483870967741936,30.845771144278604,微星,電子工業,18902.4,2748991676.0,週邊產品,
71.0,33.5,18.0,12.0,7.5,"['千張大戶持股比例近2週變化 +0.50 個百分點', '股東人數近2週變化 +1.09%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 3,453 張（約當期成交量 1.6%）', '近23個交易日融資餘額變化 -19.82%（下降代表籌碼較乾淨）', '近120個交易日內量增創高891.00元（17日前），目前拉回20.2%，已拉回至季線附近或以下，歷史慣性拉回幅度中位數約20.8%', '帶寬已大，三大法人買超，股價貼近下軌 -> 超跌轉機買點型態(範例4)（帶寬31.0%, 型態=wide, 位置=lower, 開喇叭=否）', '未明顯符合葛蘭碧買賣點規則']",3189,TWSE,711.0,61.52952282901193,63.815505081716594,4.927871312090315,0.30983435937110376,lower,neutral,True,20.2020202020202,20.833333333333336,景碩,半導體業,15821.8,12714879777.0,印刷電路板相關,
68.5,29.0,20.0,12.0,7.5,"['千張大戶持股比例近2週變化 +1.31 個百分點', '股東人數近2週變化 +9.99%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 1,421 張（約當期成交量 15.9%）', '融資餘額資料不足，暫給中性分數', '近120個交易日內量增創高2650.00元（10日前），目前拉回37.4%，已拉回至季線附近或以下，歷史慣性拉回幅度中位數約16.4%', '帶寬已大，三大法人買超，股價貼近下軌 -> 超跌轉機買點型態(範例4)（帶寬53.8%, 型態=wide, 位置=lower, 開喇叭=否）', '未明顯符合葛蘭碧買賣點規則']",7610,TWSE,1660.0,59.12673250840814,69.68159183293841,-1.8883536747539849,0.5384697123971753,lower,neutral,True,37.35849056603773,16.374999999999993,聯友金屬-創,綠能環保,640.0,1388482937.0,傳產其他,
67.5,28.0,20.0,12.0,7.5,"['千張大戶持股比例近2週變化 +0.23 個百分點', '股東人數近2週變化 -0.39%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 972 張（約當期成交量 0.3%）', '近23個交易日融資餘額變化 +22.52%（下降代表籌碼較乾淨）', '近120個交易日內量增創高417.00元（35日前），目前拉回21.3%，已拉回至季線附近或以下，歷史慣性拉回幅度中位數約17.6%', '帶寬已大，三大法人買超，股價貼近下軌 -> 超跌轉機買點型態(範例4)（帶寬25.3%, 型態=wide, 位置=lower, 開喇叭=是）', '未明顯符合葛蘭碧買賣點規則']",2382,TWSE,328.0,29.287262642232516,33.533723386609324,-6.568234149120518,0.2528902052906806,lower,neutral,True,21.34292565947242,17.595307917888565,廣達,電子工業,20152.9,7137144747.0,電腦系統業,
63.5,40.0,10.0,6.0,7.5,"['千張大戶持股比例近2週變化 +3.68 個百分點', '股東人數近2週變化 -4.82%（下降代表散戶籌碼流出、籌碼集中）', '近22個交易日三大法人合計買超 34,799 張（約當期成交量 4.1%）', '近23個交易日融資餘額變化 +19.27%（下降代表籌碼較乾淨）', '近120個交易日內量增創高278.00元（7日前），目前拉回26.8%，尚未拉回到季線附近，歷史慣性拉回幅度中位數約48.1%', '布林型態中性，無明顯訊號（帶寬54.1%, 型態=wide, 位置=middle, 開喇叭=否）', '未明顯符合葛蘭碧買賣點規則']",5483,TPEx,203.5,60.84451668854146,70.1590249911797,15.954415954415953,0.5405453600966501,middle,neutral,True,26.798561151079138,48.06866952789699,中美晶,半導體業,38997.1,8693273400.0,IC製造,
61.5,28.0,20.0,6.0,7.5,"['千張大戶持股比例近2週變化 +0.65 個百分點', '股東人數近2週變化 -1.00%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計賣超 160,962 張（約當期成交量 -6.0%）', '近23個交易日融資餘額變化 -6.66%（下降代表籌碼較乾淨）', '近120個交易日內量增創高88.70元（38日前），目前拉回30.6%，已拉回至季線附近或以下，歷史慣性拉回幅度中位數約30.3%', '布林型態中性，無明顯訊號（帶寬29.1%, 型態=wide, 位置=lower, 開喇叭=否）', '未明顯符合葛蘭碧買賣點規則']",6770,TWSE,61.6,32.05125499652777,37.27901951867982,-11.678256505842699,0.2908849615214148,lower,neutral,True,30.552423900789176,30.338541666666664,力積電,半導體業,191993.2,13897868780.0,IC製造,
