group,stock_count,turnover,price_change_avg,price_change_weighted,breadth_pct,inst_net_amount,inst_ratio_pct,fund_flow_rate,top_movers,members,heat_score,commentary
紡織中游,1,2287928.6999999997,0.0,0.0,0.0,0.0,0.0,0.0,"[{'stock_id': '5450', 'name': '南良', 'pct_change': 0.0}]","[{'stock_id': '5450', 'name': '南良', 'market': 'TPEx', 'close': 15.45, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '紡織中游'}]",50.0,今日漲跌幅有限，尚未形成明確趨勢，暫屬盤整格局。
網通設備,30,2459327199.8800006,0.0,0.0,0.0,0.0,0.0,7.18,"[{'stock_id': '3152', 'name': '璟德', 'pct_change': 0.0}, {'stock_id': '3306', 'name': '鼎天', 'pct_change': 0.0}, {'stock_id': '8097', 'name': '常珵', 'pct_change': 0.0}]","[{'stock_id': '3152', 'name': '璟德', 'market': 'TPEx', 'close': 273.0, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '網通設備、通訊設備零組件'}, {'stock_id': '3306', 'name': '鼎天', 'market': 'TPEx', 'close': 49.55, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '網通設備、衛星導航'}, {'stock_id': '8097', 'name': '常珵', 'market': 'TPEx', 'close': 57.6, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '用戶端設備、無線網路設備系統(WLAN)、網通設備'}, {'stock_id': '8089', 'name': '康全電訊', 'market': 'TPEx', 'close': 20.9, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '用戶端設備、無線網路設備系統(WLAN)、網通設備、接取設備'}, {'stock_id': '8059', 'name': '凱碩', 'market': 'TPEx', 'close': 16.15, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '用戶端設備、無線網路設備系統(WLAN)、網通設備、數據機'}, {'stock_id': '8034', 'name': '榮群', 'market': 'TPEx', 'close': 21.7, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '網通設備、接取設備'}, {'stock_id': '7747', 'name': '昕奇雲端', 'market': 'TPEx', 'close': 131.0, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '網通設備、資安設備'}, {'stock_id': '7717', 'name': '萊德光電-KY', 'market': 'TPEx', 'close': 436.5, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '網通設備、通訊設備零組件'}, {'stock_id': '7714', 'name': '創泓科技', 'market': 'TPEx', 'close': 143.0, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '網通設備、資安設備'}, {'stock_id': '6588', 'name': '東典光電', 'market': 'TPEx', 'close': 81.1, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '網通設備、物聯網裝置'}, {'stock_id': '6546', 'name': '正基', 'market': 'TPEx', 'close': 68.1, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '網通設備、通訊設備零組件'}, {'stock_id': '6470', 'name': '宇智', 'market': 'TPEx', 'close': 48.65, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '用戶端設備、無線網路設備系統(WLAN)、網通設備'}, {'stock_id': '6465', 'name': '威潤', 'market': 'TPEx', 'close': 57.2, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '網通設備、衛星導航'}, {'stock_id': '6417', 'name': '韋僑', 'market': 'TPEx', 'close': 133.5, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '網通設備、RFID相關'}, {'stock_id': '6284', 'name': '佳邦', 'market': 'TPEx', 'close': 99.5, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '網通設備、天線'}, {'stock_id': '6263', 'name': '普萊德', 'market': 'TPEx', 'close': 171.0, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '用戶端設備、網通設備、區域網路'}, {'stock_id': '6245', 'name': '立端', 'market': 'TPEx', 'close': 79.9, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '用戶端設備、網通設備、資安設備'}, {'stock_id': '6241', 'name': '鑫永洋', 'market': 'TPEx', 'close': 15.05, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '用戶端設備、無線網路設備系統(WLAN)、網通設備、區域網路'}, {'stock_id': '6134', 'name': '萬旭', 'market': 'TPEx', 'close': 32.05, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '網通設備、天線'}, {'stock_id': '5353', 'name': '台林', 'market': 'TPEx', 'close': 30.5, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '用戶端設備、網通設備'}, {'stock_id': '5348', 'name': '正能量智能', 'market': 'TPEx', 'close': 15.65, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '網通設備、衛星導航'}, {'stock_id': '4905', 'name': '台聯電', 'market': 'TPEx', 'close': 67.0, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '用戶端設備、網通設備、接取設備'}, {'stock_id': '3710', 'name': '連展投控', 'market': 'TPEx', 'close': 5.78, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '網通設備、天線'}, {'stock_id': '3684', 'name': '榮昌', 'market': 'TPEx', 'close': 52.1, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '用戶端設備、無線網路設備系統(WLAN)、網通設備'}, {'stock_id': '3664', 'name': '安瑞-KY', 'market': 'TPEx', 'close': 7.15, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '用戶端設備、網通設備、資安設備'}, {'stock_id': '3564', 'name': '其陽', 'market': 'TPEx', 'close': 51.0, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '用戶端設備、網通設備、資安設備'}, {'stock_id': '3558', 'name': '神準', 'market': 'TPEx', 'close': 130.0, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '用戶端設備、網通設備、接取設備、區域網路、網路交換器'}, {'stock_id': '3499', 'name': '環天科', 'market': 'TPEx', 'close': 14.75, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '網通設備、衛星導航'}, {'stock_id': '3491', 'name': '昇達科', 'market': 'TPEx', 'close': 1195.0, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '網通設備、天線、通訊設備零組件'}, {'stock_id': '8176', 'name': '智捷', 'market': 'TPEx', 'close': 10.3, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '用戶端設備、無線網路設備系統(WLAN)、網通設備'}]",50.0,今日漲跌幅有限，尚未形成明確趨勢，暫屬盤整格局。
線材盤元,11,57223801.35,0.0,0.0,0.0,0.0,0.0,0.08,"[{'stock_id': '2063', 'name': '世鎧', 'pct_change': 0.0}, {'stock_id': '2064', 'name': '晉椿', 'pct_change': 0.0}, {'stock_id': '2065', 'name': '世豐', 'pct_change': 0.0}]","[{'stock_id': '2063', 'name': '世鎧', 'market': 'TPEx', 'close': 24.2, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '螺絲螺帽、線材盤元'}, {'stock_id': '2064', 'name': '晉椿', 'market': 'TPEx', 'close': 13.5, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '線材盤元'}, {'stock_id': '2065', 'name': '世豐', 'market': 'TPEx', 'close': 32.55, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '螺絲螺帽、線材盤元'}, {'stock_id': '2066', 'name': '世德', 'market': 'TPEx', 'close': 67.6, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '螺絲螺帽、線材盤元'}, {'stock_id': '5011', 'name': '久陽', 'market': 'TPEx', 'close': 24.1, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '螺絲螺帽、線材盤元'}, {'stock_id': '5013', 'name': '強新', 'market': 'TPEx', 'close': 27.2, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '線材盤元'}, {'stock_id': '5016', 'name': '松和', 'market': 'TPEx', 'close': 24.05, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '線材盤元'}, {'stock_id': '7718', 'name': '友鋮', 'market': 'TPEx', 'close': 46.4, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '螺絲螺帽、線材盤元'}, {'stock_id': '8342', 'name': '益張', 'market': 'TPEx', 'close': 90.0, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '線材盤元'}, {'stock_id': '8349', 'name': '恒耀', 'market': 'TPEx', 'close': 39.45, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '螺絲螺帽、線材盤元'}, {'stock_id': '8415', 'name': '大國鋼', 'market': 'TPEx', 'close': 34.8, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '螺絲螺帽、線材盤元'}]",50.0,今日漲跌幅有限，尚未形成明確趨勢，暫屬盤整格局。
織布業,5,5119585.15,0.0,0.0,0.0,0.0,0.0,0.0,"[{'stock_id': '4402', 'name': '郡都開發', 'pct_change': 0.0}, {'stock_id': '4413', 'name': '飛寶企業', 'pct_change': 0.0}, {'stock_id': '4433', 'name': '興采', 'pct_change': 0.0}]","[{'stock_id': '4402', 'name': '郡都開發', 'market': 'TPEx', 'close': 15.75, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '織布業'}, {'stock_id': '4413', 'name': '飛寶企業', 'market': 'TPEx', 'close': 14.85, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '織布業'}, {'stock_id': '4433', 'name': '興采', 'market': 'TPEx', 'close': 21.8, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '織布業'}, {'stock_id': '4442', 'name': '竣邦-KY', 'market': 'TPEx', 'close': 50.0, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '織布業'}, {'stock_id': '6506', 'name': '雙邦', 'market': 'TPEx', 'close': 18.85, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '織布業'}]",50.0,今日漲跌幅有限，尚未形成明確趨勢，暫屬盤整格局。
航天軍工,1,648295073.4,0.0,0.0,0.0,0.0,0.0,0.83,"[{'stock_id': '4541', 'name': '晟田', 'pct_change': 0.0}]","[{'stock_id': '4541', 'name': '晟田', 'market': 'TPEx', 'close': 61.1, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '航天軍工'}]",50.0,今日漲跌幅有限，尚未形成明確趨勢，暫屬盤整格局。
被動元件,24,16318191953.9,0.0,0.0,0.0,0.0,0.0,17.83,"[{'stock_id': '3207', 'name': '耀勝', 'pct_change': 0.0}, {'stock_id': '3221', 'name': '台嘉碩', 'pct_change': 0.0}, {'stock_id': '8182', 'name': '加高', 'pct_change': 0.0}]","[{'stock_id': '3207', 'name': '耀勝', 'market': 'TPEx', 'close': 63.0, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '被動元件、電感'}, {'stock_id': '3221', 'name': '台嘉碩', 'market': 'TPEx', 'close': 57.1, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '被動元件、石英元件、濾波器、振盪器'}, {'stock_id': '8182', 'name': '加高', 'market': 'TPEx', 'close': 52.0, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '被動元件、石英元件、振盪器'}, {'stock_id': '8121', 'name': '越峰', 'market': 'TPEx', 'close': 43.25, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '被動元件、被動元件上游'}, {'stock_id': '8043', 'name': '蜜望實', 'market': 'TPEx', 'close': 179.5, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '被動元件、MLCC、電感'}, {'stock_id': '8042', 'name': '金山電', 'market': 'TPEx', 'close': 171.0, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '被動元件、鋁質電解電容'}, {'stock_id': '6761', 'name': '穩得', 'market': 'TPEx', 'close': 186.0, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '被動元件'}, {'stock_id': '6642', 'name': '富致', 'market': 'TPEx', 'close': 80.0, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '被動元件、熱敏電阻'}, {'stock_id': '6432', 'name': '今展科', 'market': 'TPEx', 'close': 75.2, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '被動元件、電感、壓敏電阻'}, {'stock_id': '6259', 'name': '百徽', 'market': 'TPEx', 'close': 42.6, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '被動元件、電感'}, {'stock_id': '6204', 'name': '艾華', 'market': 'TPEx', 'close': 108.5, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '被動元件、電阻'}, {'stock_id': '6175', 'name': '立敦', 'market': 'TPEx', 'close': 107.0, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '被動元件、被動元件上游'}, {'stock_id': '6174', 'name': '安碁', 'market': 'TPEx', 'close': 57.9, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '被動元件、石英元件、濾波器、振盪器'}, {'stock_id': '6173', 'name': '信昌電', 'market': 'TPEx', 'close': 284.0, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '被動元件、MLCC、晶片電阻、被動元件上游'}, {'stock_id': '6127', 'name': '九豪', 'market': 'TPEx', 'close': 77.3, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '被動元件、被動元件上游'}, {'stock_id': '5328', 'name': '華容', 'market': 'TPEx', 'close': 75.9, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '被動元件、塑膠薄膜電容'}, {'stock_id': '5228', 'name': '鈺鎧', 'market': 'TPEx', 'close': 57.7, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '被動元件、電感'}, {'stock_id': '4760', 'name': '勤凱', 'market': 'TPEx', 'close': 314.0, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '被動元件、被動元件上游'}, {'stock_id': '3624', 'name': '光頡', 'market': 'TPEx', 'close': 133.5, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '被動元件、晶片電阻、電阻'}, {'stock_id': '3537', 'name': '堡達', 'market': 'TPEx', 'close': 68.8, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '被動元件、電容、電阻、電感'}, {'stock_id': '3467', 'name': '台灣精材', 'market': 'TPEx', 'close': 58.8, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '被動元件、石英元件'}, {'stock_id': '3357', 'name': '臺慶科', 'market': 'TPEx', 'close': 262.5, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '被動元件、電感'}, {'stock_id': '3236', 'name': '千如', 'market': 'TPEx', 'close': 64.8, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '被動元件、電感'}, {'stock_id': '8289', 'name': '泰藝', 'market': 'TPEx', 'close': 60.5, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '被動元件、振盪器'}]",50.0,今日漲跌幅有限，尚未形成明確趨勢，暫屬盤整格局。
記憶體,2,16919860615.0,0.0,0.0,0.0,0.0,0.0,,"[{'stock_id': '3260', 'name': '威剛', 'pct_change': 0.0}, {'stock_id': '8299', 'name': '群聯', 'pct_change': 0.0}]","[{'stock_id': '3260', 'name': '威剛', 'market': 'TPEx', 'close': 404.0, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': ''}, {'stock_id': '8299', 'name': '群聯', 'market': 'TPEx', 'close': 2145.0, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': ''}]",50.0,今日漲跌幅有限，尚未形成明確趨勢，暫屬盤整格局。
營造工程,20,1957940129.0499997,0.0,0.0,0.0,0.0,0.0,0.1,"[{'stock_id': '3313', 'name': '斐成', 'pct_change': 0.0}, {'stock_id': '3489', 'name': '森寶', 'pct_change': 0.0}, {'stock_id': '8383', 'name': '千附', 'pct_change': 0.0}]","[{'stock_id': '3313', 'name': '斐成', 'market': 'TPEx', 'close': 11.9, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '住宅建設、營造工程'}, {'stock_id': '3489', 'name': '森寶', 'market': 'TPEx', 'close': 24.4, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '住宅建設、營造工程'}, {'stock_id': '8383', 'name': '千附', 'market': 'TPEx', 'close': 61.9, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '營造工程、工程顧問'}, {'stock_id': '8080', 'name': '泰霖', 'market': 'TPEx', 'close': 27.7, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '營造工程、土石方工程商'}, {'stock_id': '7715', 'name': '裕山', 'market': 'TPEx', 'close': 33.15, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '營造工程、工程顧問、環保工程'}, {'stock_id': '6881', 'name': '潤德', 'market': 'TPEx', 'close': 225.5, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '設計裝潢、營造工程'}, {'stock_id': '6222', 'name': '立軒', 'market': 'TPEx', 'close': 20.6, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '住宅建設、營造工程'}, {'stock_id': '6198', 'name': '瑞築', 'market': 'TPEx', 'close': 20.6, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '住宅建設、營造工程'}, {'stock_id': '6179', 'name': '亞通', 'market': 'TPEx', 'close': 26.95, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '營造工程、工程顧問'}, {'stock_id': '6122', 'name': '擎邦', 'market': 'TPEx', 'close': 50.4, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '基礎建設、水電消防工程、營造工程、工程顧問'}, {'stock_id': '5548', 'name': '安倉', 'market': 'TPEx', 'close': 23.75, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '基礎建設、營造工程'}, {'stock_id': '5547', 'name': '久舜', 'market': 'TPEx', 'close': 20.55, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '住宅建設、營造工程'}, {'stock_id': '5543', 'name': '桓鼎-KY', 'market': 'TPEx', 'close': 28.2, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '其他營造工程、營造工程'}, {'stock_id': '5536', 'name': '聖暉*', 'market': 'TPEx', 'close': 1395.0, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '水電消防工程、營造工程'}, {'stock_id': '5516', 'name': '雙喜', 'market': 'TPEx', 'close': 10.3, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '住宅建設、基礎建設、營造工程、工程顧問'}, {'stock_id': '5512', 'name': '力麒', 'market': 'TPEx', 'close': 8.07, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '住宅建設、營造工程、環保工程'}, {'stock_id': '5511', 'name': '德昌', 'market': 'TPEx', 'close': 79.3, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '住宅建設、基礎建設、營造工程'}, {'stock_id': '4907', 'name': '富宇', 'market': 'TPEx', 'close': 42.05, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '園林造景、營造工程'}, {'stock_id': '4550', 'name': '長佳', 'market': 'TPEx', 'close': 25.55, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '水電消防工程、營造工程'}, {'stock_id': '8426', 'name': '紅木-KY', 'market': 'TPEx', 'close': 20.85, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '設計裝潢、水電消防工程、營造工程'}]",50.0,今日漲跌幅有限，尚未形成明確趨勢，暫屬盤整格局。
無店舖販售,1,1725762.0,0.0,0.0,0.0,0.0,0.0,,"[{'stock_id': '6856', 'name': '鑫傳', 'pct_change': 0.0}]","[{'stock_id': '6856', 'name': '鑫傳', 'market': 'TPEx', 'close': 43.0, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '無店舖販售、電視購物'}]",50.0,今日漲跌幅有限，尚未形成明確趨勢，暫屬盤整格局。
消費性電子產品,7,667799024.35,0.0,0.0,0.0,0.0,0.0,3.94,"[{'stock_id': '3466', 'name': '德晉', 'pct_change': 0.0}, {'stock_id': '3541', 'name': '西柏', 'pct_change': 0.0}, {'stock_id': '5212', 'name': '凌網', 'pct_change': 0.0}]","[{'stock_id': '3466', 'name': '德晉', 'market': 'TPEx', 'close': 33.65, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '視訊轉換相關、消費性電子產品'}, {'stock_id': '3541', 'name': '西柏', 'market': 'TPEx', 'close': 22.35, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '視訊轉換相關、消費性電子產品'}, {'stock_id': '5212', 'name': '凌網', 'market': 'TPEx', 'close': 47.75, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '消費性電子產品、電子書閱讀器'}, {'stock_id': '5474', 'name': '聰泰', 'market': 'TPEx', 'close': 162.5, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '視訊轉換相關、消費性電子產品'}, {'stock_id': '6143', 'name': '振曜', 'market': 'TPEx', 'close': 107.0, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '消費性電子產品、電子書閱讀器'}, {'stock_id': '6512', 'name': '啟發電', 'market': 'TPEx', 'close': 20.3, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '視訊轉換相關、消費性電子產品'}, {'stock_id': '7402', 'name': '邑錡', 'market': 'TPEx', 'close': 123.5, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '消費性電子產品、攝影設備'}]",50.0,今日漲跌幅有限，尚未形成明確趨勢，暫屬盤整格局。
機器人,1,122599102.0,0.0,0.0,0.0,0.0,0.0,0.95,"[{'stock_id': '6188', 'name': '廣明', 'pct_change': 0.0}]","[{'stock_id': '6188', 'name': '廣明', 'market': 'TPEx', 'close': 78.5, 'pct_change': 0.0, 'inst_net_lots': nan, 'inst_net_amount': 0.0, 'fine_category': '機器人'}]",50.0,今日漲跌幅有限，尚未形成明確趨勢，暫屬盤整格局。
