total_score,chip_score,left_side_score,bollinger_score,granville_score,reasons,stock_id,market,price,kd_k,kd_d,bias_60,boll_bandwidth,boll_position,granville_signal,left_side_applicable,left_side_pullback_pct,left_side_typical_pullback_pct,name,industry,avg_volume_lots,avg_turnover,news_theme,news_summary
75.5,44.0,18.0,6.0,7.5,"['千張大戶持股比例近2週變化 +2.06 個百分點', '股東人數近2週變化 -1.06%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 142,263 張（約當期成交量 4.4%）', '近25個交易日融資餘額變化 -9.67%（下降代表籌碼較乾淨）', '近120個交易日內量增創高88.70元（61日前），目前拉回20.9%，已拉回至季線附近或以下，歷史慣性拉回幅度中位數約24.2%', '布林型態中性，無明顯訊號（帶寬43.4%, 型態=wide, 位置=middle, 開喇叭=否）', '未明顯符合葛蘭碧買賣點規則']",6770,TWSE,70.2,48.624067293624805,47.279752559894696,0.05107070323170065,0.43363922183841425,middle,neutral,True,20.856820744081173,24.210526315789473,力積電,半導體業,232947.2,16034289823.0,IC製造,
68.5,47.0,8.0,6.0,7.5,"['千張大戶持股比例近2週變化 +5.28 個百分點', '股東人數近2週變化 -10.16%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 16,806 張（約當期成交量 2.8%）', '近25個交易日融資餘額變化 -16.50%（下降代表籌碼較乾淨）', '近120個交易日內量增創高73.30元（6日前），目前拉回5.9%，尚未拉回到季線附近，歷史慣性拉回幅度中位數約16.7%', '布林型態中性，無明顯訊號（帶寬27.8%, 型態=wide, 位置=middle, 開喇叭=是）', '未明顯符合葛蘭碧買賣點規則']",2634,TWSE,69.0,76.81292614188345,77.38066160195409,17.79937116760801,0.27781680117226,middle,neutral,True,5.866302864938605,16.66666666666667,漢翔,航運業,42929.7,2918884448.0,機械零組件,
64.5,41.0,10.0,6.0,7.5,"['千張大戶持股比例近2週變化 +1.78 個百分點', '股東人數近2週變化 -4.39%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 111,048 張（約當期成交量 7.7%）', '近25個交易日融資餘額變化 -3.90%（下降代表籌碼較乾淨）', '近120個交易日內量增創高47.05元（58日前），目前拉回13.0%，尚未拉回到季線附近，歷史慣性拉回幅度中位數約23.3%', '布林型態中性，無明顯訊號（帶寬25.4%, 型態=wide, 位置=middle, 開喇叭=是）', '未明顯符合葛蘭碧買賣點規則']",2324,TWSE,40.95,51.58984882416824,51.04224799078659,9.129671989162528,0.2537447399202848,middle,neutral,True,12.96493092454834,23.329129886506937,仁寶,電子工業,103511.5,4153355735.0,家電,
63.5,50.0,0.0,6.0,7.5,"['千張大戶持股比例近2週變化 +3.09 個百分點', '股東人數近2週變化 -8.10%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 115,791 張（約當期成交量 50.4%）', '近25個交易日融資餘額變化 -20.31%（下降代表籌碼較乾淨）', '近期未出現「量增創高後拉回」型態，此項不適用', '布林型態中性，無明顯訊號（帶寬31.5%, 型態=wide, 位置=middle, 開喇叭=是）', '未明顯符合葛蘭碧買賣點規則']",2603,TWSE,231.0,81.54326937554225,83.96799164488385,10.07425644283843,0.3151085277815833,middle,neutral,False,8.151093439363818,21.497120921305182,長榮,航運業,16394.4,3809317227.0,運輸事業,
63.5,38.0,12.0,6.0,7.5,"['千張大戶持股比例近2週變化 +1.98 個百分點', '股東人數近2週變化 -0.76%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 8,277 張（約當期成交量 3.0%）', '近25個交易日融資餘額變化 -11.83%（下降代表籌碼較乾淨）', '近120個交易日內量增創高96.40元（37日前），目前拉回20.4%，尚未拉回到季線附近，歷史慣性拉回幅度中位數約22.2%', '布林型態中性，無明顯訊號（帶寬29.6%, 型態=wide, 位置=middle, 開喇叭=否）', '未明顯符合葛蘭碧買賣點規則']",2484,TWSE,76.7,52.503847141280616,50.94878586466964,6.594399277326113,0.2961058060827637,middle,neutral,True,20.435684647302907,22.19917012448133,希華,電子工業,19882.9,1423426859.0,被動元件,
61.0,44.0,8.0,6.0,3.0,"['千張大戶持股比例近2週變化 +1.36 個百分點', '股東人數近2週變化 -5.29%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 12,335 張（約當期成交量 19.3%）', '近25個交易日融資餘額變化 -28.63%（下降代表籌碼較乾淨）', '近120個交易日內量增創高996.00元（8日前），目前拉回2.5%，尚未拉回到季線附近，歷史慣性拉回幅度中位數約14.2%', '布林型態中性，無明顯訊號（帶寬31.6%, 型態=wide, 位置=upper, 開喇叭=否）', '月線上揚但乖離率達11.0%，過度乖離 -> 葛蘭碧賣點③']",2357,TWSE,971.0,78.022142638675,75.18977468741588,21.908349026993097,0.3158329557545904,upper,sell_overbought,True,2.5100401606425704,14.245416078984485,華碩,電子工業,4554.3,4016797311.0,手機,
61.0,44.0,8.0,6.0,3.0,"['千張大戶持股比例近2週變化 +0.90 個百分點', '股東人數近2週變化 -9.99%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 8,792 張（約當期成交量 13.7%）', '近25個交易日融資餘額變化 -10.66%（下降代表籌碼較乾淨）', '近120個交易日內量增創高3235.00元（8日前），目前拉回2.5%，尚未拉回到季線附近，歷史慣性拉回幅度中位數約12.6%', '布林型態中性，無明顯訊號（帶寬40.8%, 型態=wide, 位置=middle, 開喇叭=否）', '月線上揚但乖離率達10.7%，過度乖離 -> 葛蘭碧賣點③']",3017,TWSE,3155.0,77.02636794845549,76.25275748875097,23.157997462672,0.407718063297366,middle,sell_overbought,True,2.472952086553323,12.580645161290322,奇鋐,電子工業,4597.8,13286849922.0,電子零件元件,
60.0,38.0,0.0,10.1,12.0,"['千張大戶持股比例近2週變化 +0.03 個百分點', '股東人數近2週變化 -0.42%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 4,214 張（約當期成交量 1.1%）', '近25個交易日融資餘額變化 -12.40%（下降代表籌碼較乾淨）', '近期未出現「量增創高後拉回」型態，此項不適用', '股價於布林上通道與月線之間震盪，符合多頭排列格局 -> 良好趨勢型態(範例3)（帶寬8.3%, 型態=normal, 位置=middle, 開喇叭=否）', '月線上揚，股價拉回獲得月線支撐 -> 葛蘭碧買點②']",2330,TWSE,2415.0,61.38619699995624,59.30670050628995,1.332214413091367,0.08259959037742931,middle,buy_support,False,3.7848605577689245,6.374501992031872,台積電,半導體業,26473.6,62770210349.0,IC製造,
59.0,50.0,0.0,6.0,3.0,"['千張大戶持股比例近2週變化 +2.29 個百分點', '股東人數近2週變化 -19.26%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 49,741 張（約當期成交量 15.2%）', '近25個交易日融資餘額變化 -10.23%（下降代表籌碼較乾淨）', '近期未出現「量增創高後拉回」型態，此項不適用', '布林型態中性，無明顯訊號（帶寬47.6%, 型態=wide, 位置=upper, 開喇叭=否）', '月線上揚但乖離率達15.2%，過度乖離 -> 葛蘭碧賣點③']",3037,TWSE,1160.0,85.11432549327267,82.79449806068405,22.580531534546218,0.4757612177285566,upper,sell_overbought,False,0.0,20.460829493087555,欣興,電子工業,23368.8,23375452231.0,印刷電路板相關,
59.0,50.0,0.0,6.0,3.0,"['千張大戶持股比例近2週變化 +3.85 個百分點', '股東人數近2週變化 -3.08%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 9,702 張（約當期成交量 6.2%）', '近25個交易日融資餘額變化 -23.42%（下降代表籌碼較乾淨）', '近期未出現「量增創高後拉回」型態，此項不適用', '布林型態中性，無明顯訊號（帶寬53.4%, 型態=wide, 位置=middle, 開喇叭=否）', '月線上揚但乖離率達15.4%，過度乖離 -> 葛蘭碧賣點③']",3450,TWSE,574.0,77.28564557304905,74.6452017186482,15.780272977879381,0.5342088170327489,middle,sell_overbought,False,6.209150326797386,22.304283604135893,聯鈞,其他電子業,11109.4,5650310188.0,IC封裝測試,
