total_score,chip_score,left_side_score,bollinger_score,granville_score,reasons,stock_id,market,price,kd_k,kd_d,bias_60,boll_bandwidth,boll_position,granville_signal,left_side_applicable,left_side_pullback_pct,left_side_typical_pullback_pct,name,industry,avg_volume_lots,avg_turnover,news_theme,news_summary
78.5,47.0,18.0,6.0,7.5,"['千張大戶持股比例近2週變化 +2.06 個百分點', '股東人數近2週變化 -1.06%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 179,020 張（約當期成交量 5.4%）', '近25個交易日融資餘額變化 -12.19%（下降代表籌碼較乾淨）', '近120個交易日內量增創高88.70元（60日前），目前拉回22.2%，已拉回至季線附近或以下，歷史慣性拉回幅度中位數約24.2%', '布林型態中性，無明顯訊號（帶寬49.0%, 型態=wide, 位置=middle, 開喇叭=否）', '未明顯符合葛蘭碧買賣點規則']",6770,TWSE,69.0,46.05958762324592,46.60759519302964,-2.0500869482923942,0.489639837085617,middle,neutral,True,22.20969560315671,24.22476710377974,力積電,半導體業,235407.1,16049862801.0,IC製造,
75.0,41.0,12.0,10.1,12.0,"['千張大戶持股比例近2週變化 +0.90 個百分點', '股東人數近2週變化 -9.99%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 9,968 張（約當期成交量 15.3%）', '近25個交易日融資餘額變化 -9.71%（下降代表籌碼較乾淨）', '近120個交易日內量增創高3235.00元（7日前），目前拉回8.8%，尚未拉回到季線附近，歷史慣性拉回幅度中位數約12.6%', '股價於布林上通道與月線之間震盪，符合多頭排列格局 -> 良好趨勢型態(範例3)（帶寬46.7%, 型態=wide, 位置=middle, 開喇叭=否）', '月線上揚，股價拉回獲得月線支撐 -> 葛蘭碧買點②']",3017,TWSE,2950.0,71.86139100314298,75.86595225889872,15.4335278964359,0.46673663689690426,middle,buy_support,True,8.809891808346213,12.580645161290322,奇鋐,電子工業,4654.6,13127974683.0,電子零件元件,
67.5,44.0,10.0,6.0,7.5,"['千張大戶持股比例近2週變化 +1.36 個百分點', '股東人數近2週變化 -5.29%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 13,942 張（約當期成交量 21.0%）', '近25個交易日融資餘額變化 -26.36%（下降代表籌碼較乾淨）', '近120個交易日內量增創高996.00元（7日前），目前拉回7.1%，尚未拉回到季線附近，歷史慣性拉回幅度中位數約14.2%', '布林型態中性，無明顯訊號（帶寬32.2%, 型態=wide, 位置=middle, 開喇叭=是）', '未明顯符合葛蘭碧買賣點規則']",2357,TWSE,925.0,73.95629088108942,73.77359071178631,16.45962732919255,0.32217943401615506,middle,neutral,True,7.128514056224899,14.245416078984485,華碩,電子工業,4734.7,4118485751.0,手機,
67.0,50.0,8.0,6.0,3.0,"['千張大戶持股比例近2週變化 +2.29 個百分點', '股東人數近2週變化 -19.26%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 58,062 張（約當期成交量 17.4%）', '近25個交易日融資餘額變化 -10.79%（下降代表籌碼較乾淨）', '近120個交易日內量增創高1145.00元（5日前），目前拉回4.4%，尚未拉回到季線附近，歷史慣性拉回幅度中位數約23.0%', '布林型態中性，無明顯訊號（帶寬54.4%, 型態=wide, 位置=middle, 開喇叭=否）', '月線上揚但乖離率達11.3%，過度乖離 -> 葛蘭碧賣點③']",3037,TWSE,1095.0,81.32779536970791,81.63458434438974,15.936402618715698,0.5440349659828488,middle,sell_overbought,True,4.366812227074235,23.036649214659686,欣興,電子工業,23771.8,23111647588.0,印刷電路板相關,
65.5,40.0,12.0,6.0,7.5,"['千張大戶持股比例近2週變化 +6.50 個百分點', '股東人數近2週變化 -4.63%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 15,529 張（約當期成交量 9.6%）', '近25個交易日融資餘額變化 +72.42%（下降代表籌碼較乾淨）', '近120個交易日內量增創高132.00元（8日前），目前拉回11.7%，尚未拉回到季線附近，歷史慣性拉回幅度中位數約16.6%', '布林型態中性，無明顯訊號（帶寬62.9%, 型態=wide, 位置=middle, 開喇叭=否）', '未明顯符合葛蘭碧買賣點規則']",3605,TWSE,116.5,69.5502270855921,73.51656240324189,29.178910018295724,0.6290684478020798,middle,neutral,True,11.742424242424242,16.569767441860463,宏致,電子工業,11568.8,1273777167.0,電子零件元件,
64.5,41.0,10.0,6.0,7.5,"['千張大戶持股比例近2週變化 +1.78 個百分點', '股東人數近2週變化 -4.39%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 137,007 張（約當期成交量 9.3%）', '近25個交易日融資餘額變化 -4.82%（下降代表籌碼較乾淨）', '近120個交易日內量增創高47.05元（57日前），目前拉回13.3%，尚未拉回到季線附近，歷史慣性拉回幅度中位數約23.3%', '布林型態中性，無明顯訊號（帶寬26.3%, 型態=wide, 位置=middle, 開喇叭=是）', '未明顯符合葛蘭碧買賣點規則']",2324,TWSE,40.8,50.75247083075408,50.76844757409577,8.758913299420188,0.26267267909638287,middle,neutral,True,13.283740701381511,23.329129886506937,仁寶,電子工業,104777.5,4179973555.0,家電,
63.0,41.0,0.0,10.1,12.0,"['千張大戶持股比例近2週變化 +0.03 個百分點', '股東人數近2週變化 -0.42%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 14,179 張（約當期成交量 3.5%）', '近25個交易日融資餘額變化 -12.32%（下降代表籌碼較乾淨）', '近期未出現「量增創高後拉回」型態，此項不適用', '股價於布林上通道與月線之間震盪，符合多頭排列格局 -> 良好趨勢型態(範例3)（帶寬10.6%, 型態=normal, 位置=middle, 開喇叭=否）', '月線上揚，股價拉回獲得月線支撐 -> 葛蘭碧買點②']",2330,TWSE,2400.0,58.98070395063857,58.2669522594568,0.7450939238115227,0.10568439419947509,middle,buy_support,False,4.382470119521913,6.374501992031872,台積電,半導體業,28907.2,67914907008.0,IC製造,
63.0,41.0,0.0,10.1,12.0,"['千張大戶持股比例近2週變化 +0.47 個百分點', '股東人數近2週變化 -0.66%（下降代表散戶籌碼流出、籌碼集中）', '近23個交易日三大法人合計買超 22,416 張（約當期成交量 6.4%）', '近25個交易日融資餘額變化 -19.85%（下降代表籌碼較乾淨）', '近期未出現「量增創高後拉回」型態，此項不適用', '股價於布林上通道與月線之間震盪，符合多頭排列格局 -> 良好趨勢型態(範例3)（帶寬13.8%, 型態=normal, 位置=middle, 開喇叭=否）', '月線上揚，股價拉回獲得月線支撐 -> 葛蘭碧買點②']",3260,TPEx,418.5,56.88252842962325,52.19493762494687,3.089397516165457,0.13799448641415743,middle,buy_support,False,20.285714285714285,13.333333333333334,威剛,半導體業,15270.7,6217259935.0,電子零件元件,
62.5,31.0,18.0,6.0,7.5,"['千張大戶持股比例近2週變化 +0.07 個百分點', '股東人數近2週變化 +17.00%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 8,450 張（約當期成交量 7.7%）', '近25個交易日融資餘額變化 -6.89%（下降代表籌碼較乾淨）', '近120個交易日內量增創高523.00元（29日前），目前拉回27.7%，已拉回至季線附近或以下，歷史慣性拉回幅度中位數約36.0%', '布林型態中性，無明顯訊號（帶寬46.1%, 型態=wide, 位置=upper, 開喇叭=否）', '未明顯符合葛蘭碧買賣點規則']",3532,TWSE,378.0,37.530692404094694,35.68274322259785,4.60289641177013,0.4606744393685002,upper,neutral,True,27.724665391969406,35.98726114649681,台勝科,半導體業,7843.2,2691295630.0,IC製造,
61.0,40.0,12.0,6.0,3.0,"['千張大戶持股比例近2週變化 +2.49 個百分點', '股東人數近2週變化 -10.82%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 2,116 張（約當期成交量 7.9%）', '近25個交易日融資餘額變化 +14.72%（下降代表籌碼較乾淨）', '近120個交易日內量增創高2215.00元（79日前），目前拉回16.7%，尚未拉回到季線附近，歷史慣性拉回幅度中位數約19.0%', '布林型態中性，無明顯訊號（帶寬49.9%, 型態=wide, 位置=middle, 開喇叭=否）', '月線上揚但乖離率達9.2%，過度乖離 -> 葛蘭碧賣點③']",6805,TWSE,1845.0,56.827929822619566,57.26410046457178,10.81081081081081,0.4986476478385813,middle,sell_overbought,True,16.70428893905192,18.961625282167045,富世達,電子工業,1915.9,3291898730.0,電子零件元件,
