total_score,chip_score,left_side_score,bollinger_score,granville_score,reasons,stock_id,market,price,kd_k,kd_d,bias_60,boll_bandwidth,boll_position,granville_signal,left_side_applicable,left_side_pullback_pct,left_side_typical_pullback_pct,name,industry,avg_volume_lots,avg_turnover,news_theme,news_summary
71.5,32.0,20.0,12.0,7.5,"['籌碼歷史快照不足（少於2週），大戶趨勢暫給中性分數，建議持續每週執行以累積歷史資料', '股東人數歷史快照不足，暫給中性分數', '近21個交易日三大法人合計買超 1,014 張（約當期成交量 4.3%）', '近24個交易日融資餘額變化 -4.83%（下降代表籌碼較乾淨）', '近120個交易日內量增創高872.00元（54日前），目前拉回49.8%，已拉回至季線附近或以下，歷史慣性拉回幅度中位數約15.8%', '帶寬已大，三大法人買超，股價貼近下軌 -> 超跌轉機買點型態(範例4)（帶寬31.8%, 型態=wide, 位置=lower, 開喇叭=否）', '未明顯符合葛蘭碧買賣點規則']",4971,TPEx,437.5,3.2932673647913453,4.4567407484019785,-34.116406897071,0.3184694708412461,lower,neutral,True,49.82798165137615,15.764948676023073,IET-KY,半導體業,1133.6,586354636.0,IC製造,
64.0,30.5,20.0,6.0,7.5,"['千張大戶持股比例近2週變化 +0.87 個百分點', '股東人數近2週變化 +0.07%（下降代表散戶籌碼流出、籌碼集中）', '近21個交易日三大法人合計買超 3,096 張（約當期成交量 0.8%）', '近24個交易日融資餘額變化 -0.64%（下降代表籌碼較乾淨）', '近120個交易日內量增創高185.00元（43日前），目前拉回22.4%，已拉回至季線附近或以下，歷史慣性拉回幅度中位數約19.5%', '布林型態中性，無明顯訊號（帶寬15.5%, 型態=normal, 位置=middle, 開喇叭=否）', '未明顯符合葛蘭碧買賣點規則']",1785,TPEx,143.5,43.67828555616498,51.75020454085875,-3.734347048300534,0.15460795785393808,middle,neutral,True,22.432432432432435,19.45945945945946,光洋科,其他電子類,19635.4,2868329049.0,貴金屬,
63.5,27.5,14.0,10.1,12.0,"['籌碼歷史快照不足（少於2週），大戶趨勢暫給中性分數，建議持續每週執行以累積歷史資料', '股東人數歷史快照不足，暫給中性分數', '近21個交易日三大法人合計買超 11,292 張（約當期成交量 14.5%）', '近24個交易日融資餘額變化 +4.02%（下降代表籌碼較乾淨）', '近120個交易日內量增創高238.00元（6日前），目前拉回4.2%，已拉回至季線附近或以下，歷史慣性拉回幅度中位數約23.7%', '股價於布林上通道與月線之間震盪，符合多頭排列格局 -> 良好趨勢型態(範例3)（帶寬15.6%, 型態=normal, 位置=middle, 開喇叭=否）', '月線上揚，股價拉回獲得月線支撐 -> 葛蘭碧買點②']",3227,TPEx,228.0,71.80429268839632,75.38052486805148,3.38963836299739,0.15584487685283022,middle,buy_support,True,4.201680672268908,23.661485319516405,原相,半導體業,3714.6,855060309.0,IC設計,
61.0,27.5,20.0,6.0,7.5,"['籌碼歷史快照不足（少於2週），大戶趨勢暫給中性分數，建議持續每週執行以累積歷史資料', '股東人數歷史快照不足，暫給中性分數', '近21個交易日三大法人合計賣超 518 張（約當期成交量 -2.0%）', '近24個交易日融資餘額變化 -22.40%（下降代表籌碼較乾淨）', '近120個交易日內量增創高679.00元（27日前），目前拉回33.4%，已拉回至季線附近或以下，歷史慣性拉回幅度中位數約28.1%', '布林型態中性，無明顯訊號（帶寬33.5%, 型態=wide, 位置=lower, 開喇叭=否）', '未明顯符合葛蘭碧買賣點規則']",6291,TPEx,452.5,32.52806349661671,44.545725790672044,-12.42500483839753,0.3349787298935547,lower,neutral,True,33.35787923416789,28.13091767110523,沛亨,半導體業,1234.4,686773904.0,電子零件元件,
60.0,35.0,0.0,10.1,15.0,"['籌碼歷史快照不足（少於2週），大戶趨勢暫給中性分數，建議持續每週執行以累積歷史資料', '股東人數歷史快照不足，暫給中性分數', '近21個交易日三大法人合計買超 3,114 張（約當期成交量 8.8%）', '近24個交易日融資餘額變化 -18.03%（下降代表籌碼較乾淨）', '近期未出現「量增創高後拉回」型態，此項不適用', '股價於布林上通道與月線之間震盪，符合多頭排列格局 -> 良好趨勢型態(範例3)（帶寬9.2%, 型態=normal, 位置=upper, 開喇叭=否）', '月線上揚，股價向上突破月線 -> 葛蘭碧買點①']",3088,TPEx,147.5,86.8187790430029,85.50184107225893,14.64621602715237,0.09183363851829252,upper,buy_breakout,False,0.0,35.16556291390729,艾訊,電腦及週邊設備業,1677.7,238409339.0,工業電腦,
58.5,25.0,20.0,6.0,7.5,"['籌碼歷史快照不足（少於2週），大戶趨勢暫給中性分數，建議持續每週執行以累積歷史資料', '股東人數歷史快照不足，暫給中性分數', '近21個交易日三大法人合計賣超 1,704 張（約當期成交量 -6.8%）', '近24個交易日融資餘額變化 -12.33%（下降代表籌碼較乾淨）', '近120個交易日內量增創高468.00元（27日前），目前拉回29.2%，已拉回至季線附近或以下，歷史慣性拉回幅度中位數約18.3%', '布林型態中性，無明顯訊號（帶寬29.3%, 型態=wide, 位置=middle, 開喇叭=否）', '未明顯符合葛蘭碧買賣點規則']",4760,TPEx,331.5,39.17738506040026,41.540222741148945,1.7547449736532377,0.2927288524706548,middle,neutral,True,29.166666666666668,18.286237571951858,勤凱,其他電子類,1185.6,424908664.0,被動元件,
58.5,25.0,20.0,6.0,7.5,"['籌碼歷史快照不足（少於2週），大戶趨勢暫給中性分數，建議持續每週執行以累積歷史資料', '股東人數歷史快照不足，暫給中性分數', '近21個交易日三大法人合計賣超 565 張（約當期成交量 -3.5%）', '近24個交易日融資餘額變化 -11.60%（下降代表籌碼較乾淨）', '近120個交易日內量增創高728.00元（55日前），目前拉回28.6%，已拉回至季線附近或以下，歷史慣性拉回幅度中位數約22.6%', '布林型態中性，無明顯訊號（帶寬12.1%, 型態=normal, 位置=upper, 開喇叭=否）', '未明顯符合葛蘭碧買賣點規則']",3693,TPEx,520.0,14.801733197665994,11.71519629701557,-9.045856047576018,0.12070305090701254,upper,neutral,True,28.57142857142857,22.573099415204677,營邦,電腦及週邊設備業,762.5,384203552.0,電子零件元件,
57.0,35.0,0.0,10.1,12.0,"['籌碼歷史快照不足（少於2週），大戶趨勢暫給中性分數，建議持續每週執行以累積歷史資料', '股東人數歷史快照不足，暫給中性分數', '近21個交易日三大法人合計買超 11,361 張（約當期成交量 5.9%）', '近24個交易日融資餘額變化 -29.17%（下降代表籌碼較乾淨）', '近期未出現「量增創高後拉回」型態，此項不適用', '股價於布林上通道與月線之間震盪，符合多頭排列格局 -> 良好趨勢型態(範例3)（帶寬22.3%, 型態=wide, 位置=middle, 開喇叭=否）', '月線上揚，股價拉回獲得月線支撐 -> 葛蘭碧買點②']",3264,TPEx,232.0,69.65759056015546,73.50846593741588,5.410624361061678,0.22283251529350698,middle,buy_support,False,9.72762645914397,10.065359477124186,欣銓,半導體業,9183.0,2137181956.0,IC封裝測試,
56.5,25.0,18.0,6.0,7.5,"['籌碼歷史快照不足（少於2週），大戶趨勢暫給中性分數，建議持續每週執行以累積歷史資料', '股東人數歷史快照不足，暫給中性分數', '近21個交易日三大法人合計賣超 5,184 張（約當期成交量 -4.3%）', '近24個交易日融資餘額變化 -34.08%（下降代表籌碼較乾淨）', '近120個交易日內量增創高124.00元（28日前），目前拉回19.4%，已拉回至季線附近或以下，歷史慣性拉回幅度中位數約21.5%', '布林型態中性，無明顯訊號（帶寬15.5%, 型態=normal, 位置=middle, 開喇叭=否）', '未明顯符合葛蘭碧買賣點規則']",6284,TPEx,100.0,48.49852676979608,49.84473805520749,4.942806170637012,0.1545170928032573,middle,neutral,True,19.35483870967742,21.51960784313726,佳邦,電子零組件業,5766.6,590661599.0,電子零件元件,
56.0,24.5,18.0,6.0,7.5,"['籌碼歷史快照不足（少於2週），大戶趨勢暫給中性分數，建議持續每週執行以累積歷史資料', '股東人數歷史快照不足，暫給中性分數', '近21個交易日三大法人合計賣超 5,705 張（約當期成交量 -2.9%）', '近24個交易日融資餘額變化 -6.00%（下降代表籌碼較乾淨）', '近120個交易日內量增創高172.50元（24日前），目前拉回27.2%，已拉回至季線附近或以下，歷史慣性拉回幅度中位數約33.0%', '布林型態中性，無明顯訊號（帶寬28.6%, 型態=wide, 位置=lower, 開喇叭=否）', '未明顯符合葛蘭碧買賣點規則']",8064,TPEx,125.5,52.763251323875124,58.421805814440035,-0.5257734682554421,0.286307526963306,lower,neutral,True,27.246376811594203,33.04195804195804,東捷,光電業,9404.8,1372694207.0,設備儀器商,
55.5,22.0,20.0,6.0,7.5,"['籌碼歷史快照不足（少於2週），大戶趨勢暫給中性分數，建議持續每週執行以累積歷史資料', '股東人數歷史快照不足，暫給中性分數', '近21個交易日三大法人合計賣超 3,062 張（約當期成交量 -3.9%）', '近24個交易日融資餘額變化 -7.09%（下降代表籌碼較乾淨）', '近120個交易日內量增創高990.00元（54日前），目前拉回35.4%，已拉回至季線附近或以下，歷史慣性拉回幅度中位數約14.7%', '布林型態中性，無明顯訊號（帶寬44.9%, 型態=wide, 位置=middle, 開喇叭=否）', '未明顯符合葛蘭碧買賣點規則']",3363,TPEx,640.0,15.600086700707761,12.152510623505435,-17.41580283022926,0.44949280738019404,middle,neutral,True,35.35353535353536,14.726478149100256,上詮,通信網路業,3703.3,2363786954.0,光通訊,
55.5,22.0,20.0,6.0,7.5,"['籌碼歷史快照不足（少於2週），大戶趨勢暫給中性分數，建議持續每週執行以累積歷史資料', '股東人數歷史快照不足，暫給中性分數', '近21個交易日三大法人合計賣超 10,487 張（約當期成交量 -8.4%）', '近24個交易日融資餘額變化 -9.77%（下降代表籌碼較乾淨）', '近120個交易日內量增創高81.80元（23日前），目前拉回21.8%，已拉回至季線附近或以下，歷史慣性拉回幅度中位數約17.3%', '布林型態中性，無明顯訊號（帶寬16.0%, 型態=normal, 位置=middle, 開喇叭=否）', '未明顯符合葛蘭碧買賣點規則']",5309,TPEx,64.0,32.07545894012067,33.48159909060262,-3.203851680068552,0.16022334977943617,middle,neutral,True,21.760391198044008,17.2686230248307,系統電,電子零組件業,5910.7,394216766.0,車用電子,
55.5,22.0,20.0,6.0,7.5,"['籌碼歷史快照不足（少於2週），大戶趨勢暫給中性分數，建議持續每週執行以累積歷史資料', '股東人數歷史快照不足，暫給中性分數', '近21個交易日三大法人合計賣超 4,639 張（約當期成交量 -19.1%）', '近24個交易日融資餘額變化 -5.67%（下降代表籌碼較乾淨）', '近120個交易日內量增創高1175.00元（41日前），目前拉回25.4%，已拉回至季線附近或以下，歷史慣性拉回幅度中位數約14.2%', '布林型態中性，無明顯訊號（帶寬13.6%, 型態=normal, 位置=lower, 開喇叭=否）', '未明顯符合葛蘭碧買賣點規則']",4749,TPEx,877.0,14.286476410562102,18.880169890310423,-11.75878722833378,0.13582012560722412,lower,neutral,True,25.361702127659573,14.208826695371368,新應材,光電業,1154.3,1059997033.0,半導體化學品,
55.5,22.0,20.0,6.0,7.5,"['籌碼歷史快照不足（少於2週），大戶趨勢暫給中性分數，建議持續每週執行以累積歷史資料', '股東人數歷史快照不足，暫給中性分數', '近21個交易日三大法人合計賣超 7,230 張（約當期成交量 -3.9%）', '近24個交易日融資餘額變化 -3.04%（下降代表籌碼較乾淨）', '近120個交易日內量增創高700.00元（13日前），目前拉回25.3%，已拉回至季線附近或以下，歷史慣性拉回幅度中位數約19.1%', '布林型態中性，無明顯訊號（帶寬34.8%, 型態=wide, 位置=lower, 開喇叭=否）', '未明顯符合葛蘭碧買賣點規則']",8358,TPEx,523.0,56.348488906684864,62.3073465321518,2.844782380702669,0.3483701882660252,lower,neutral,True,25.285714285714285,19.148936170212774,金居,電子零組件業,8801.6,5341183052.0,印刷電路板相關,
55.5,22.0,20.0,6.0,7.5,"['籌碼歷史快照不足（少於2週），大戶趨勢暫給中性分數，建議持續每週執行以累積歷史資料', '股東人數歷史快照不足，暫給中性分數', '近21個交易日三大法人合計賣超 4,211 張（約當期成交量 -10.7%）', '近24個交易日融資餘額變化 -1.93%（下降代表籌碼較乾淨）', '近120個交易日內量增創高142.00元（44日前），目前拉回13.0%，已拉回至季線附近或以下，歷史慣性拉回幅度中位數約11.7%', '布林型態中性，無明顯訊號（帶寬12.5%, 型態=normal, 位置=middle, 開喇叭=否）', '未明顯符合葛蘭碧買賣點規則']",3689,TPEx,123.5,36.608003323787244,34.609649412284924,-2.519239623758466,0.12537002004862718,middle,neutral,True,13.028169014084506,11.688311688311687,湧德,電子零組件業,1877.1,223758206.0,電子零件元件,
