total_score,chip_score,left_side_score,bollinger_score,granville_score,reasons,stock_id,market,price,kd_k,kd_d,bias_60,boll_bandwidth,boll_position,granville_signal,left_side_applicable,left_side_pullback_pct,left_side_typical_pullback_pct,name,industry,avg_volume_lots,avg_turnover
83.5,44.0,20.0,12.0,7.5,"['千張大戶持股比例近2週變化 +1.03 個百分點', '股東人數近2週變化 -18.01%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 48,217 張（約當期成交量 13.8%）', '近26個交易日融資餘額變化 -12.58%（下降代表籌碼較乾淨）', '近120個交易日內量增創高1180.00元（6日前），目前拉回23.6%，已拉回至季線附近或以下，歷史慣性拉回幅度中位數約17.6%', '帶寬已大，三大法人買超，股價貼近下軌 -> 超跌轉機買點型態(範例4)（帶寬31.5%, 型態=wide, 位置=lower, 開喇叭=否）', '未明顯符合葛蘭碧買賣點規則']",3037,TWSE,902.0,53.64316577382149,63.723380945185674,-5.374689652760781,0.3153256705490272,lower,neutral,True,23.559322033898304,17.56373937677054,欣興,電子工業,24920.7,26069846943.0
80.0,50.0,8.0,10.1,12.0,"['千張大戶持股比例近2週變化 +3.01 個百分點', '股東人數近2週變化 -7.00%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 95,405 張（約當期成交量 36.3%）', '近26個交易日融資餘額變化 -17.39%（下降代表籌碼較乾淨）', '近120個交易日內量增創高251.50元（10日前），目前拉回7.4%，尚未拉回到季線附近，歷史慣性拉回幅度中位數約21.3%', '股價於布林上通道與月線之間震盪，符合多頭排列格局 -> 良好趨勢型態(範例3)（帶寬20.0%, 型態=normal, 位置=middle, 開喇叭=否）', '月線上揚，股價拉回獲得月線支撐 -> 葛蘭碧買點②']",2603,TWSE,233.0,72.44244052466294,73.83490630351845,10.701983608504575,0.19975865740838242,middle,buy_support,True,7.3558648111332,21.30518234165067,長榮,航運業,18747.5,4423283601.0
68.5,47.0,8.0,6.0,7.5,"['千張大戶持股比例近2週變化 +2.45 個百分點', '股東人數近2週變化 -9.92%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 79,843 張（約當期成交量 13.3%）', '近26個交易日融資餘額變化 -4.02%（下降代表籌碼較乾淨）', '近120個交易日內量增創高126.50元（8日前），目前拉回9.1%，尚未拉回到季線附近，歷史慣性拉回幅度中位數約30.8%', '布林型態中性，無明顯訊號（帶寬49.0%, 型態=wide, 位置=middle, 開喇叭=否）', '未明顯符合葛蘭碧買賣點規則']",2615,TWSE,115.0,66.19789634194834,68.37214218443809,27.212389380530965,0.4903629338955152,middle,neutral,True,9.090909090909092,30.8300395256917,萬海,航運業,42960.6,4858758586.0
66.5,21.5,20.0,10.1,15.0,"['千張大戶持股比例近2週變化 -0.16 個百分點', '股東人數近2週變化 -0.95%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計賣超 4,890 張（約當期成交量 -1.4%）', '近26個交易日融資餘額變化 -3.65%（下降代表籌碼較乾淨）', '近120個交易日內量增創高85.40元（65日前），目前拉回21.0%，已拉回至季線附近或以下，歷史慣性拉回幅度中位數約18.7%', '股價於布林上通道與月線之間震盪，符合多頭排列格局 -> 良好趨勢型態(範例3)（帶寬9.0%, 型態=normal, 位置=middle, 開喇叭=否）', '月線上揚，股價向上突破月線 -> 葛蘭碧買點①']",2356,TWSE,67.5,53.43493904858285,45.83235572310006,3.806228373702413,0.08955806360849562,middle,buy_breakout,True,20.960187353629983,18.669131238447324,英業達,電子工業,25259.0,1700911977.0
62.5,29.0,20.0,6.0,7.5,"['千張大戶持股比例近2週變化 -0.06 個百分點', '股東人數近2週變化 -1.36%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 28,645 張（約當期成交量 11.8%）', '近26個交易日融資餘額變化 -6.64%（下降代表籌碼較乾淨）', '近120個交易日內量增創高417.00元（65日前），目前拉回17.3%，已拉回至季線附近或以下，歷史慣性拉回幅度中位數約14.3%', '布林型態中性，無明顯訊號（帶寬9.7%, 型態=normal, 位置=upper, 開喇叭=否）', '未明顯符合葛蘭碧買賣點規則']",2382,TWSE,345.0,51.159604087619066,45.987466157452154,1.0027080436214628,0.09654675036291573,upper,neutral,True,17.26618705035971,14.329268292682926,廣達,電子工業,17296.5,5698425547.0
61.5,42.5,10.0,6.0,3.0,"['千張大戶持股比例近2週變化 +2.57 個百分點', '股東人數近2週變化 -2.26%（下降代表散戶籌碼流出、籌碼集中）', '近23個交易日三大法人合計買超 14,573 張（約當期成交量 5.7%）', '近26個交易日融資餘額變化 +2.12%（下降代表籌碼較乾淨）', '近120個交易日內量增創高718.00元（86日前），目前拉回12.4%，尚未拉回到季線附近，歷史慣性拉回幅度中位數約20.6%', '布林型態中性，無明顯訊號（帶寬25.9%, 型態=wide, 位置=upper, 開喇叭=否）', '月線上揚但乖離率達9.9%，過度乖離 -> 葛蘭碧賣點③']",4979,TPEx,629.0,85.49199144759422,82.26094264036733,28.362980850991466,0.25888526623132607,upper,sell_overbought,True,12.395543175487465,20.55888223552894,華星光,通信網路業,11103.5,6416733544.0
60.5,29.0,18.0,6.0,7.5,"['千張大戶持股比例近2週變化 +0.13 個百分點', '股東人數近2週變化 -3.80%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計賣超 7,515 張（約當期成交量 -2.9%）', '近26個交易日融資餘額變化 +2.68%（下降代表籌碼較乾淨）', '近120個交易日內量增創高914.00元（6日前），目前拉回10.4%，已拉回至季線附近或以下，歷史慣性拉回幅度中位數約13.1%', '布林型態中性，無明顯訊號（帶寬16.8%, 型態=normal, 位置=middle, 開喇叭=否）', '未明顯符合葛蘭碧買賣點規則']",3189,TWSE,819.0,68.41454780836594,72.70740623866769,4.939458004997111,0.16802175057110474,middle,neutral,True,10.393873085339168,13.080168776371309,景碩,半導體業,18510.1,15837149439.0
60.5,47.0,0.0,6.0,7.5,"['千張大戶持股比例近2週變化 +2.29 個百分點', '股東人數近2週變化 -3.84%（下降代表散戶籌碼流出、籌碼集中）', '近23個交易日三大法人合計買超 8,829 張（約當期成交量 3.9%）', '近26個交易日融資餘額變化 -5.65%（下降代表籌碼較乾淨）', '近期未出現「量增創高後拉回」型態，此項不適用', '布林型態中性，無明顯訊號（帶寬11.1%, 型態=normal, 位置=middle, 開喇叭=否）', '未明顯符合葛蘭碧買賣點規則']",3260,TPEx,400.5,55.381301545814,56.956452682687804,-0.6306213170681325,0.11093670322608583,middle,neutral,False,23.714285714285715,14.139344262295081,威剛,半導體業,9860.7,4078730805.0
59.5,23.5,14.0,10.1,12.0,"['千張大戶持股比例近2週變化 +1.92 個百分點', '股東人數近2週變化 +1.17%（下降代表散戶籌碼流出、籌碼集中）', '近14個交易日三大法人合計買超 2,682 張（約當期成交量 1.2%）', '近26個交易日融資餘額變化 +21.86%（下降代表籌碼較乾淨）', '近120個交易日內量增創高583.00元（7日前），目前拉回11.3%，尚未拉回到季線附近，歷史慣性拉回幅度中位數約11.3%', '股價於布林上通道與月線之間震盪，符合多頭排列格局 -> 良好趨勢型態(範例3)（帶寬33.8%, 型態=wide, 位置=middle, 開喇叭=否）', '月線上揚，股價拉回獲得月線支撐 -> 葛蘭碧買點②']",6213,TWSE,517.0,81.43375000216714,85.55908539671137,34.11734186519088,0.3379824791713161,middle,buy_support,True,11.320754716981133,11.313868613138686,聯茂,電子工業,15591.8,8157593835.0
56.0,34.0,0.0,10.1,12.0,"['千張大戶持股比例近2週變化 +0.91 個百分點', '股東人數近2週變化 -7.99%（下降代表散戶籌碼流出、籌碼集中）', '近23個交易日三大法人合計買超 4,835 張（約當期成交量 5.4%）', '近26個交易日融資餘額變化 +33.87%（下降代表籌碼較乾淨）', '近期未出現「量增創高後拉回」型態，此項不適用', '股價於布林上通道與月線之間震盪，符合多頭排列格局 -> 良好趨勢型態(範例3)（帶寬30.3%, 型態=wide, 位置=middle, 開喇叭=否）', '月線上揚，股價拉回獲得月線支撐 -> 葛蘭碧買點②']",6187,TPEx,1305.0,79.46687166069647,81.5248257172484,16.417377858396023,0.30324926434305177,middle,buy_support,False,8.741258741258742,28.314917127071823,萬潤,其他電子類,3925.1,4991415719.0
