date,open,high,low,close,volume,stock_id
2024-06-11,67.7,68.5,67.7,68.5,111118,6727
2024-06-12,65.0,65.6,62.5,63.5,773792,6727
2024-06-13,63.0,63.8,63.0,63.1,149925,6727
2024-06-14,63.1,64.3,62.5,63.7,257048,6727
2024-06-17,63.9,64.0,62.6,63.5,84848,6727
2024-06-18,63.1,63.7,62.7,62.8,209769,6727
2024-06-19,62.8,63.2,62.8,63.0,99607,6727
2024-06-20,62.8,63.0,62.6,63.0,83062,6727
2024-06-21,62.9,64.2,62.9,64.0,147226,6727
2024-06-24,64.0,64.7,64.0,64.4,125189,6727
2024-06-25,65.0,65.0,63.8,64.3,110215,6727
2024-06-26,64.3,64.3,63.5,63.5,96992,6727
2024-06-27,67.0,67.0,65.2,65.8,508384,6727
2024-06-28,66.0,66.3,64.7,65.0,254406,6727
2024-07-01,65.0,65.5,64.6,65.0,74438,6727
2024-07-02,65.4,66.3,65.1,65.8,197937,6727
2024-07-03,65.8,66.6,65.3,66.2,159239,6727
2024-07-04,66.6,66.6,66.0,66.1,167213,6727
2024-07-05,66.1,68.5,66.1,68.2,336919,6727
2024-07-08,69.4,69.5,67.4,67.8,157691,6727
2024-07-09,68.0,68.1,65.5,66.5,217335,6727
2024-07-10,66.6,67.6,66.6,67.5,99669,6727
2024-07-11,68.1,68.9,67.7,68.7,319651,6727
2024-07-12,68.4,69.0,67.9,68.1,180433,6727
2024-07-15,68.3,68.3,67.6,68.0,178033,6727
2024-07-16,68.2,68.2,67.8,67.9,211410,6727
2024-07-17,67.9,68.1,67.0,67.0,293880,6727
2024-07-18,64.8,65.3,64.2,64.7,124163,6727
2024-07-19,64.7,64.7,63.3,63.4,297155,6727
2024-07-22,63.4,63.4,61.8,61.9,209355,6727
2024-07-23,62.6,62.7,61.9,61.9,107169,6727
2024-07-26,60.6,61.0,60.2,60.9,144816,6727
2024-07-29,61.1,61.3,60.2,60.2,147753,6727
2024-07-30,60.2,61.2,59.6,61.2,98187,6727
2024-07-31,61.2,61.9,60.7,61.9,70406,6727
2024-08-01,61.9,62.8,61.9,62.8,104931,6727
2024-08-02,62.0,62.8,62.0,62.5,100359,6727
2024-08-05,62.0,62.0,59.0,59.1,283590,6727
2024-08-06,59.5,60.0,57.9,60.0,183897,6727
2024-08-07,60.1,63.5,60.1,63.5,161726,6727
2024-08-08,68.0,68.0,66.0,67.2,864946,6727
2024-08-09,68.3,69.0,66.4,67.2,469053,6727
2024-08-12,67.4,69.9,67.4,68.3,345454,6727
2024-08-13,68.3,68.7,67.0,68.7,245101,6727
2024-08-14,68.4,69.3,67.3,67.3,257381,6727
2024-08-15,68.0,68.9,67.8,68.2,199375,6727
2024-08-16,68.6,69.4,68.4,68.8,365082,6727
2024-08-19,70.7,70.8,69.7,70.6,519223,6727
2024-08-20,71.0,71.6,70.0,70.3,311453,6727
2024-08-21,70.3,71.2,69.6,70.8,222362,6727
2024-08-22,70.8,70.8,70.0,70.2,101849,6727
2024-08-23,70.2,70.2,69.1,69.8,124267,6727
2024-08-26,68.9,70.1,68.6,68.9,291304,6727
2024-08-27,68.9,68.9,67.9,68.4,181824,6727
2024-08-28,68.4,69.2,68.4,69.0,79198,6727
2024-08-29,68.3,70.5,68.3,70.4,250205,6727
2024-08-30,70.6,70.8,69.9,70.8,165840,6727
2024-09-02,72.4,72.7,71.1,71.1,213087,6727
2024-09-03,71.5,72.0,70.5,71.3,110320,6727
2024-09-04,68.6,70.1,68.0,69.1,206265,6727
2024-09-05,69.1,71.8,69.1,70.9,267686,6727
2024-09-06,71.9,71.9,70.3,71.5,182876,6727
2024-09-09,71.3,71.3,70.0,71.3,170205,6727
2024-09-10,71.7,73.9,71.3,73.0,744904,6727
2024-09-11,74.4,80.0,74.0,80.0,1832887,6727
2024-09-12,80.0,82.5,78.1,80.1,1071098,6727
2024-09-13,79.4,84.3,78.5,84.0,1210704,6727
2024-09-16,86.0,88.0,83.1,88.0,1137822,6727
2024-09-18,87.5,88.6,85.0,86.5,937221,6727
2024-09-19,86.6,88.3,85.3,87.5,718151,6727
2024-09-20,88.6,94.7,86.7,87.0,1620703,6727
2024-09-23,86.6,88.2,86.0,87.5,537704,6727
2024-09-24,88.0,88.0,84.4,85.3,608639,6727
2024-09-25,86.7,86.7,84.8,85.3,268033,6727
2024-09-26,85.8,86.7,84.5,84.7,455068,6727
2024-09-27,84.4,86.1,83.9,84.0,450837,6727
2024-09-30,84.0,84.0,81.6,82.0,369270,6727
2024-10-01,80.7,83.7,80.7,83.7,334530,6727
2024-10-04,84.0,84.0,79.8,79.8,440400,6727
2024-10-07,80.0,80.6,79.3,79.5,274772,6727
2024-10-08,79.5,79.5,78.1,78.4,162995,6727
2024-10-09,78.6,79.1,75.7,76.2,339673,6727
2024-10-11,76.2,77.0,75.5,76.2,235480,6727
2024-10-14,72.1,77.9,70.4,77.2,803877,6727
2024-10-15,77.5,82.5,77.5,79.8,788479,6727
2024-10-16,80.4,81.9,80.1,81.5,392667,6727
2024-10-17,82.6,84.7,82.6,84.0,611740,6727
2024-10-18,84.5,84.8,81.4,82.7,430187,6727
2024-10-21,84.5,85.9,84.5,85.2,450302,6727
2024-10-22,86.3,86.8,85.3,86.2,354946,6727
2024-10-23,86.2,87.3,86.2,87.0,351462,6727
2024-10-24,87.0,87.9,84.0,85.9,537281,6727
2024-10-25,86.0,86.1,82.9,83.5,375988,6727
2024-10-28,83.0,83.7,82.5,83.0,166395,6727
2024-10-29,83.6,84.4,82.8,83.1,153156,6727
2024-10-30,84.0,85.1,82.6,82.8,145040,6727
2024-11-01,83.0,87.0,82.4,86.5,356554,6727
2024-11-04,86.8,89.5,86.6,88.8,666308,6727
2024-11-05,89.0,89.5,86.8,86.8,326123,6727
2024-11-06,87.0,88.2,85.8,86.6,266284,6727
2024-11-07,86.6,88.5,86.6,88.0,270457,6727
2024-11-08,80.2,80.7,79.2,79.2,1114861,6727
2024-11-11,78.0,78.2,75.0,75.2,897676,6727
2024-11-12,75.7,78.7,75.7,77.7,397877,6727
2024-11-13,77.7,78.4,76.2,77.0,267042,6727
2024-11-14,78.1,82.5,78.1,81.7,561585,6727
2024-11-15,81.9,82.3,81.0,81.8,355020,6727
2024-11-18,82.0,82.6,80.3,81.0,295577,6727
2024-11-19,81.3,82.4,81.3,81.8,118444,6727
2024-11-20,82.1,82.5,81.0,81.2,233482,6727
2024-11-21,81.2,82.1,81.0,81.6,114742,6727
2024-11-22,81.8,86.2,81.8,86.1,494216,6727
2024-11-25,86.2,89.8,86.2,89.0,413142,6727
2024-11-26,90.2,91.5,89.6,91.5,556784,6727
2024-11-27,91.5,92.9,88.2,88.3,596835,6727
2024-11-28,89.6,91.0,87.3,91.0,440238,6727
2024-11-29,90.0,91.7,87.1,88.0,371774,6727
2024-12-02,88.9,90.5,87.5,89.8,270638,6727
2024-12-03,90.2,91.5,86.6,87.0,424581,6727
2024-12-04,87.0,89.0,87.0,87.8,127253,6727
2024-12-05,88.0,88.8,85.6,85.7,259510,6727
2024-12-06,85.7,87.0,85.3,85.4,80722,6727
2024-12-09,85.5,86.9,83.8,85.0,176377,6727
2024-12-10,85.0,86.3,84.0,86.3,120502,6727
2024-12-11,84.5,85.6,81.3,84.1,442782,6727
2024-12-12,84.6,85.9,82.1,82.1,146915,6727
2024-12-13,82.1,84.1,82.0,82.8,206021,6727
2024-12-16,82.8,84.5,82.8,83.1,189531,6727
2024-12-17,84.4,85.8,83.3,84.8,146524,6727
2024-12-18,84.8,86.4,84.8,85.7,132185,6727
2024-12-19,85.7,86.1,85.0,85.8,105195,6727
2024-12-20,86.5,88.1,86.2,86.8,195687,6727
2024-12-23,88.0,88.9,86.8,86.8,288446,6727
2024-12-24,87.3,88.4,84.9,84.9,137148,6727
2024-12-25,85.7,86.0,84.5,86.0,102174,6727
2024-12-26,87.1,87.1,82.6,83.4,146934,6727
2024-12-27,83.4,84.3,82.4,82.4,152668,6727
2024-12-30,82.4,83.2,82.3,83.0,101588,6727
2024-12-31,83.1,84.0,81.8,84.0,98344,6727
2025-01-02,84.0,84.4,81.8,81.8,147082,6727
2025-01-03,82.5,82.5,80.5,80.5,181929,6727
2025-01-06,82.7,82.7,80.5,81.6,170617,6727
2025-01-07,81.2,82.5,80.7,82.1,80788,6727
2025-01-08,82.0,82.3,80.7,80.8,153377,6727
2025-01-09,81.5,81.5,80.0,80.0,109776,6727
2025-01-10,80.2,81.7,79.6,81.7,87706,6727
2025-01-13,80.8,81.3,78.9,78.9,186565,6727
2025-01-14,78.7,80.2,78.4,79.7,41472,6727
2025-01-15,79.6,80.4,79.0,80.3,32038,6727
2025-01-16,80.0,81.0,80.0,80.0,65485,6727
2025-01-17,79.8,80.2,79.1,79.7,48519,6727
2025-01-20,80.5,80.7,79.7,79.7,19383,6727
2025-01-21,79.1,80.3,79.1,80.2,104205,6727
2025-01-22,80.5,80.5,78.6,79.0,104281,6727
2025-02-03,79.0,79.0,76.3,76.9,77056,6727
2025-02-04,77.4,77.6,75.6,76.6,85577,6727
2025-02-05,77.3,80.2,76.9,80.2,66711,6727
2025-02-06,79.7,79.9,79.2,79.3,53736,6727
2025-02-07,78.9,80.0,78.8,79.0,53824,6727
2025-02-10,79.0,79.0,77.7,78.4,67313,6727
2025-02-11,77.0,78.6,75.2,75.2,181260,6727
2025-02-12,75.3,77.1,75.0,76.5,73218,6727
2025-02-13,75.4,76.9,75.4,75.5,88729,6727
2025-02-14,75.9,75.9,73.9,75.0,145068,6727
2025-02-17,75.0,75.8,74.1,74.2,54736,6727
2025-02-18,75.0,75.4,74.0,75.0,81948,6727
2025-02-19,75.4,76.2,74.6,75.6,67358,6727
2025-02-20,76.7,76.7,74.4,75.0,87063,6727
2025-02-21,75.0,75.6,74.5,75.5,60670,6727
2025-02-24,74.6,75.6,74.6,74.8,44388,6727
2025-02-25,74.6,75.2,73.6,73.9,84507,6727
2025-02-26,73.9,74.4,73.1,74.1,83907,6727
2025-02-27,73.5,73.5,71.2,71.2,191040,6727
2025-03-03,70.2,71.5,70.0,71.5,64701,6727
2025-03-04,70.3,72.2,70.3,71.2,48049,6727
2025-03-05,71.9,72.6,71.3,72.5,36486,6727
2025-03-06,72.3,73.0,70.3,70.5,157424,6727
2025-03-07,70.5,71.3,70.1,70.7,55953,6727
2025-03-10,70.3,70.9,70.2,70.9,16202,6727
2025-03-11,66.5,68.6,65.5,66.6,252486,6727
2025-03-12,67.4,68.3,67.2,67.9,51596,6727
2025-03-13,68.4,68.7,67.2,68.0,110038,6727
2025-03-14,68.0,68.4,67.3,68.0,30525,6727
2025-03-17,68.3,68.9,66.8,67.3,75064,6727
2025-03-18,67.3,68.7,67.3,68.3,62532,6727
2025-03-19,68.3,68.9,67.6,67.8,71520,6727
2025-03-20,68.6,70.0,67.8,69.1,85693,6727
2025-03-21,69.6,70.0,68.5,69.8,57903,6727
2025-03-24,68.5,69.3,68.0,68.6,55351,6727
2025-03-25,69.7,69.7,66.6,66.9,106586,6727
2025-03-26,67.6,67.6,66.3,67.0,56054,6727
2025-03-27,66.6,67.2,66.1,66.9,49560,6727
2025-03-28,66.8,67.8,63.5,63.8,204130,6727
2025-03-31,62.8,65.1,61.3,62.5,108799,6727
2025-04-01,63.2,63.2,62.5,62.6,17440,6727
2025-04-02,63.9,65.6,63.1,64.0,22805,6727
2025-04-07,57.6,57.6,57.6,57.6,107236,6727
2025-04-08,52.6,55.3,52.0,53.2,301355,6727
2025-04-09,53.1,53.9,48.05,50.1,204086,6727
2025-04-10,54.9,55.1,54.9,55.1,39266,6727
2025-04-11,54.5,57.6,50.6,56.7,66869,6727
2025-04-14,56.8,58.4,54.9,56.9,87812,6727
2025-04-15,56.7,58.4,56.0,58.0,46518,6727
2025-04-16,57.8,59.5,57.2,59.1,36465,6727
2025-04-17,59.1,60.4,57.0,60.4,50378,6727
2025-04-18,60.4,61.4,59.3,61.2,76264,6727
2025-04-21,61.2,61.2,57.6,58.9,56821,6727
2025-04-22,59.0,59.0,57.4,57.6,33892,6727
2025-04-23,59.2,60.9,58.9,60.2,37297,6727
2025-04-24,60.8,60.8,59.3,60.0,12910,6727
2025-04-25,61.3,61.3,59.1,60.3,19534,6727
2025-04-28,62.0,62.0,62.0,62.0,1600,6727
2025-04-29,61.0,62.5,60.3,60.9,21254,6727
2025-04-30,60.0,61.2,60.0,61.2,13586,6727
2025-05-02,60.1,61.5,60.0,61.4,63113,6727
2025-05-05,60.3,60.3,59.0,59.0,9152,6727
2025-05-06,59.6,60.3,59.0,60.3,15142,6727
2025-05-07,60.3,60.6,60.3,60.6,15592,6727
2025-05-08,60.8,62.3,60.7,61.2,35153,6727
2025-05-09,61.4,62.6,60.0,61.6,38231,6727
2025-05-12,62.4,62.4,61.0,61.1,22894,6727
2025-05-13,62.0,62.2,60.7,61.2,15234,6727
2025-05-14,60.8,61.4,60.6,61.3,23141,6727
2025-05-15,61.2,61.8,60.0,60.5,43624,6727
2025-05-16,60.9,61.2,60.0,60.2,47295,6727
2025-05-19,60.0,61.3,58.8,60.1,56254,6727
2025-05-20,59.3,60.6,58.3,58.3,82296,6727
2025-05-21,58.0,59.0,58.0,58.7,14109,6727
2025-05-22,58.8,59.2,58.7,58.8,22158,6727
2025-05-23,58.8,58.9,58.7,58.7,14327,6727
2025-05-26,59.2,59.2,57.5,58.0,51451,6727
2025-05-27,58.1,58.7,56.3,56.3,48624,6727
2025-05-28,56.9,57.1,56.5,57.1,12432,6727
2025-05-29,56.6,57.7,55.7,57.1,34347,6727
2025-06-02,57.3,57.3,56.5,56.5,9734,6727
2025-06-03,56.0,58.3,56.0,58.0,20779,6727
2025-06-04,58.6,60.2,58.2,59.9,30422,6727
2025-06-05,59.9,60.1,58.6,58.9,13160,6727
2025-06-06,58.7,59.7,58.5,59.7,14416,6727
2025-06-09,60.0,60.0,57.9,58.1,31497,6727
2025-06-10,58.1,60.7,57.9,60.7,61150,6727
2025-06-11,61.0,66.7,61.0,65.5,168031,6727
2025-06-12,65.5,65.5,62.4,62.8,93616,6727
2025-06-13,62.2,63.4,61.8,61.9,16078,6727
2025-06-16,61.8,63.7,61.1,63.7,44288,6727
2025-06-17,64.2,65.9,64.2,65.4,74402,6727
2025-06-18,65.6,66.5,64.5,65.6,56704,6727
2025-06-19,63.8,65.4,63.8,64.8,13260,6727
2025-06-20,65.0,65.0,63.9,64.2,23026,6727
2025-06-23,65.5,65.5,64.3,64.3,7551,6727
2025-06-24,64.1,65.7,64.1,65.3,71950,6727
2025-06-25,65.2,65.8,65.2,65.2,41124,6727
2025-06-26,65.6,66.0,65.4,65.9,75120,6727
2025-06-27,66.3,66.4,65.8,66.3,38222,6727
2025-06-30,66.8,66.8,65.7,65.9,53089,6727
2025-07-01,67.5,67.5,66.2,66.7,40167,6727
2025-07-02,67.0,67.4,66.3,67.4,50219,6727
2025-07-03,67.8,68.5,67.4,68.2,43859,6727
2025-07-04,69.0,69.0,67.4,68.3,64243,6727
2025-07-07,70.0,70.0,66.7,68.0,25554,6727
2025-07-08,66.8,67.7,66.0,67.4,23000,6727
2025-07-09,67.6,69.1,67.0,69.1,31295,6727
2025-07-10,69.3,69.5,68.5,69.4,49948,6727
2025-07-11,73.0,74.5,72.0,72.6,322299,6727
2025-07-14,72.0,73.0,70.7,73.0,114514,6727
2025-07-15,73.7,73.7,71.6,72.3,42509,6727
2025-07-16,72.3,73.2,72.0,72.0,131453,6727
2025-07-17,69.0,70.7,69.0,70.2,54705,6727
2025-07-18,70.3,71.8,70.2,70.6,44736,6727
2025-07-21,71.5,71.9,70.3,71.3,24087,6727
2025-07-22,71.4,72.0,70.1,71.4,77643,6727
2025-07-23,71.3,72.0,70.4,71.7,39080,6727
2025-07-24,71.9,72.5,71.6,72.5,63389,6727
2025-07-25,72.5,72.8,71.9,72.0,19826,6727
2025-07-28,72.5,73.8,72.0,73.7,133663,6727
2025-07-29,73.7,74.5,72.8,73.7,86086,6727
2025-07-30,74.0,74.0,73.3,73.3,42537,6727
2025-07-31,73.8,76.3,73.0,75.8,198467,6727
2025-08-01,74.2,81.0,73.7,80.6,441194,6727
2025-08-04,80.0,84.1,78.5,81.4,300489,6727
2025-08-05,83.2,89.5,81.3,89.5,1522213,6727
2025-08-06,96.0,98.4,96.0,98.4,1128616,6727
2025-08-07,108.0,108.0,108.0,108.0,1396355,6727
2025-08-08,118.5,118.5,116.0,118.5,4825063,6727
2025-08-11,130.0,130.0,125.0,130.0,2304121,6727
2025-08-12,136.0,137.0,132.5,137.0,1519797,6727
2025-08-13,146.5,150.5,146.5,150.5,1476784,6727
2025-08-14,153.5,165.5,148.5,165.5,1056790,6727
2025-08-15,177.5,178.0,170.0,174.5,631038,6727
2025-08-18,174.5,185.0,174.5,184.0,611966,6727
2025-08-19,181.5,181.5,166.0,168.0,777270,6727
2025-08-20,160.0,170.0,157.0,170.0,760130,6727
2025-08-21,171.0,179.0,171.0,179.0,571793,6727
2025-08-22,178.0,178.0,172.0,175.0,341980,6727
2025-08-25,180.0,180.0,173.0,180.0,356440,6727
2025-08-26,180.0,180.0,173.0,177.5,307094,6727
2025-08-27,175.0,185.0,175.0,185.0,451841,6727
2025-08-28,185.0,202.5,185.0,199.0,435670,6727
2025-08-29,204.5,204.5,198.5,202.5,417279,6727
2025-09-01,198.0,201.5,190.0,199.0,417417,6727
2025-09-02,199.5,201.0,179.5,198.5,2098391,6727
2025-09-03,196.5,196.5,185.0,185.5,946822,6727
2025-09-04,180.5,204.0,175.0,204.0,1542000,6727
2025-09-05,216.0,224.0,204.5,220.5,2445205,6727
2025-09-08,220.5,221.5,207.5,220.0,1242265,6727
2025-09-09,222.5,222.5,212.0,215.5,498129,6727
2025-09-10,220.5,237.0,215.5,235.5,1208697,6727
2025-09-11,233.0,235.0,212.0,212.0,1849621,6727
2025-09-12,205.0,207.5,191.0,199.0,1746234,6727
2025-09-15,197.0,197.0,179.5,179.5,1442152,6727
2025-09-16,177.0,185.5,170.0,179.5,948884,6727
2025-09-17,178.5,185.0,167.5,172.0,479637,6727
2025-09-18,177.5,189.0,175.5,189.0,1379817,6727
2025-09-19,191.0,196.5,183.0,186.5,967010,6727
2025-09-22,190.0,190.0,180.5,189.0,461609,6727
2025-09-23,193.0,193.0,181.0,182.5,439386,6727
2025-09-24,180.0,180.0,164.5,173.0,941538,6727
2025-09-25,171.0,172.5,162.0,171.0,486016,6727
2025-09-26,166.0,172.0,155.5,160.0,701111,6727
2025-09-30,172.5,176.0,169.0,176.0,488222,6727
2025-10-01,187.0,193.5,187.0,191.0,1337203,6727
2025-10-02,201.5,206.0,188.0,190.0,1841641,6727
2025-10-03,192.5,196.5,186.0,196.0,906783,6727
2025-10-07,196.0,198.0,191.5,191.5,457946,6727
2025-10-08,191.0,195.5,186.0,192.0,439677,6727
2025-10-09,192.5,193.0,187.5,190.5,347725,6727
2025-10-13,172.0,190.5,172.0,188.0,448463,6727
2025-10-14,191.5,193.0,184.5,185.5,557995,6727
2025-10-15,187.5,190.0,184.5,187.0,283535,6727
2025-10-16,187.5,192.0,187.0,188.5,338354,6727
2025-10-17,188.5,192.5,184.0,189.5,326973,6727
2025-10-20,190.0,193.0,182.0,182.0,567593,6727
2025-10-21,184.0,190.0,182.5,182.5,291465,6727
2025-10-22,182.5,185.5,179.0,182.5,444599,6727
2025-10-23,183.5,186.0,180.5,185.0,295961,6727
2025-10-27,185.0,188.0,173.5,179.5,672846,6727
2025-10-28,182.0,186.0,178.0,183.5,475080,6727
2025-10-29,186.0,187.5,180.0,183.5,141774,6727
2025-10-30,180.0,181.5,176.0,176.0,231727,6727
2025-10-31,179.5,180.0,178.0,180.0,88114,6727
2025-11-03,180.0,182.0,177.0,182.0,200489,6727
2025-11-04,183.0,185.5,182.0,182.0,172840,6727
2025-11-05,183.0,183.0,175.0,178.0,209449,6727
2025-11-06,182.0,182.0,176.5,179.5,70401,6727
2025-11-07,179.0,183.0,178.5,183.0,112122,6727
2025-11-10,185.0,185.0,183.5,184.5,124501,6727
2025-11-11,179.0,182.0,179.0,179.0,211569,6727
2025-11-12,179.0,179.0,161.5,161.5,1704023,6727
2025-11-13,158.0,161.5,146.0,150.0,1079505,6727
2025-11-14,146.5,151.0,145.5,151.0,323227,6727
2025-11-17,154.0,154.0,144.0,147.0,410179,6727
2025-11-18,147.5,147.5,136.5,142.0,644974,6727
2025-11-19,142.0,148.0,141.5,142.5,190553,6727
2025-11-20,145.0,150.0,144.0,147.0,282242,6727
2025-11-21,143.0,146.0,139.0,146.0,296444,6727
2025-11-24,148.5,153.5,146.0,151.0,367756,6727
2025-11-25,153.0,156.5,150.0,155.0,327850,6727
2025-11-26,156.0,164.0,156.0,164.0,418270,6727
2025-11-27,165.0,168.5,163.0,168.0,306161,6727
2025-11-28,168.5,173.5,167.0,168.5,339513,6727
2025-12-01,173.0,174.5,166.5,169.0,224562,6727
2025-12-02,169.5,170.5,162.0,165.0,222692,6727
2025-12-03,166.0,167.5,162.0,165.0,102220,6727
2025-12-04,165.5,165.5,161.5,163.0,63923,6727
2025-12-05,165.0,179.0,162.0,179.0,1192986,6727
2025-12-08,186.0,186.5,176.0,178.5,2165871,6727
2025-12-09,178.5,181.0,174.0,178.0,390286,6727
2025-12-10,178.0,194.0,178.0,189.5,1818197,6727
2025-12-11,194.5,200.5,188.0,188.0,2316075,6727
2025-12-12,188.5,200.0,188.5,194.5,1144775,6727
2025-12-15,192.5,199.5,190.0,196.0,883132,6727
2025-12-16,195.5,197.0,188.0,191.0,890722,6727
2025-12-17,194.0,198.0,185.0,185.0,1165366,6727
2025-12-18,185.0,186.0,180.5,183.0,286887,6727
2025-12-19,183.5,193.5,182.0,188.5,668314,6727
2025-12-22,190.0,191.0,178.0,184.0,670862,6727
2025-12-23,184.0,184.0,178.5,180.0,279381,6727
2025-12-24,180.5,181.0,178.0,178.5,163869,6727
2025-12-26,178.5,185.0,178.5,181.0,310055,6727
2025-12-29,181.0,183.5,177.0,180.0,224135,6727
2025-12-30,179.0,179.5,172.5,173.5,512416,6727
