date,open,high,low,close,volume,stock_id
2024-08-26,27.5,27.7,27.2,27.4,1008829,1569
2024-08-27,27.4,29.25,27.35,28.75,4179895,1569
2024-08-28,28.9,29.7,28.6,28.65,2987770,1569
2024-08-29,28.4,28.55,27.8,27.9,1360730,1569
2024-08-30,28.1,28.3,27.55,27.7,809829,1569
2024-09-02,27.7,29.05,27.7,28.0,2199664,1569
2024-09-03,28.1,28.1,27.1,27.25,1254813,1569
2024-09-04,26.0,26.35,25.1,25.7,2189789,1569
2024-09-05,26.25,26.3,25.5,25.5,987550,1569
2024-09-06,25.6,25.7,25.35,25.45,307076,1569
2024-09-09,25.2,26.35,25.2,26.2,635742,1569
2024-09-10,26.5,26.5,25.6,25.85,722326,1569
2024-09-11,26.1,26.1,25.7,25.75,306420,1569
2024-09-12,26.0,27.45,25.7,26.55,959126,1569
2024-09-13,26.9,27.1,26.6,26.8,428161,1569
2024-09-16,27.1,29.45,27.1,28.95,4626697,1569
2024-09-18,28.9,29.75,28.5,28.7,1977570,1569
2024-09-19,28.8,29.7,28.45,29.2,1780406,1569
2024-09-20,29.6,32.1,29.2,31.75,6112270,1569
2024-09-23,32.15,32.5,31.0,31.9,4605404,1569
2024-09-24,31.85,34.7,31.55,32.8,7155785,1569
2024-09-25,34.0,35.0,33.7,34.15,6974683,1569
2024-09-26,34.7,34.8,33.35,33.5,4311149,1569
2024-09-27,33.35,34.4,31.75,32.8,4108763,1569
2024-09-30,32.85,36.05,32.6,35.5,18841188,1569
2024-10-01,36.4,37.35,34.5,36.0,23975313,1569
2024-10-04,36.2,39.4,35.6,37.95,12591973,1569
2024-10-07,39.0,41.5,39.0,39.6,13972492,1569
2024-10-08,39.05,40.1,38.15,40.1,7390388,1569
2024-10-09,40.4,40.95,38.65,40.1,7714653,1569
2024-10-11,40.45,40.45,37.2,38.9,7209929,1569
2024-10-14,38.85,38.85,37.0,37.8,7217738,1569
2024-10-15,38.15,39.5,37.4,37.4,5045235,1569
2024-10-16,37.0,39.5,36.65,38.95,4679019,1569
2024-10-17,39.15,40.1,38.75,38.85,3846253,1569
2024-10-18,39.05,40.0,38.2,38.75,3563023,1569
2024-10-21,38.7,41.4,38.7,40.0,8403413,1569
2024-10-22,40.25,42.15,39.95,41.9,10128487,1569
2024-10-23,42.0,42.8,40.8,41.05,8518309,1569
2024-10-24,41.35,41.9,40.05,40.45,3640011,1569
2024-10-25,40.8,42.0,40.55,41.3,2685237,1569
2024-10-28,41.3,41.3,39.3,40.25,3407547,1569
2024-10-29,39.9,40.45,39.0,39.7,2100281,1569
2024-10-30,39.75,40.0,37.0,37.0,5258255,1569
2024-11-01,35.1,38.55,35.1,38.3,3683652,1569
2024-11-04,38.6,40.5,38.15,39.3,2593630,1569
2024-11-05,38.95,41.85,38.95,41.1,5214030,1569
2024-11-06,41.3,42.35,40.0,41.55,4900858,1569
2024-11-07,41.6,42.8,41.6,42.5,3773874,1569
2024-11-08,43.9,44.4,42.0,42.9,5627319,1569
2024-11-11,40.75,41.4,39.2,39.95,5670601,1569
2024-11-12,40.4,43.3,40.0,42.4,6301739,1569
2024-11-13,42.6,45.0,42.25,43.95,10512025,1569
2024-11-14,44.15,45.35,42.75,44.7,11274175,1569
2024-11-15,44.7,45.85,43.85,44.1,8318601,1569
2024-11-18,44.15,44.95,43.1,44.95,3822051,1569
2024-11-19,45.5,49.4,45.25,49.4,6771433,1569
2024-11-20,49.35,54.3,49.0,54.3,33305890,1569
2024-11-21,53.7,59.5,52.3,56.3,46469379,1569
2024-11-22,56.0,60.0,55.8,59.9,21429417,1569
2024-11-25,60.8,63.7,59.9,62.5,21034095,1569
2024-11-26,62.0,65.0,61.0,64.0,15795902,1569
2024-11-27,63.1,64.0,61.2,61.7,3768039,1569
2024-11-28,61.0,61.0,56.0,60.1,5322382,1569
2024-11-29,59.2,64.9,59.2,64.9,3212797,1569
2024-12-02,66.5,66.5,64.2,64.8,3144343,1569
2024-12-03,64.3,64.8,62.6,63.1,2830348,1569
2024-12-04,64.0,65.4,63.5,64.8,1939123,1569
2024-12-05,64.9,66.0,64.0,64.4,1691572,1569
2024-12-06,64.4,65.0,63.4,63.5,1460069,1569
2024-12-09,63.7,66.4,63.7,65.0,2162169,1569
2024-12-10,65.0,68.5,64.4,68.5,2129518,1569
2024-12-11,68.2,73.0,68.2,71.4,3173581,1569
2024-12-12,70.7,71.7,65.0,66.6,3865868,1569
2024-12-13,64.0,66.2,60.0,60.0,12741385,1569
2024-12-16,59.5,60.0,55.7,57.1,8132850,1569
2024-12-17,58.1,61.0,57.2,58.7,5198534,1569
2024-12-18,59.4,59.5,56.0,57.2,4062219,1569
