date,open,high,low,close,volume,stock_id
2024-08-26,84.55,88.0,85.8,86.3,138979,6620
2024-08-27,86.26,87.0,85.6,86.8,160261,6620
2024-08-28,86.15,87.3,85.7,87.3,222292,6620
2024-08-29,86.48,88.0,83.5,86.6,205896,6620
2024-08-30,85.04,86.8,83.7,85.2,232737,6620
2024-09-02,85.14,85.9,83.1,83.9,289049,6620
2024-09-03,84.15,85.0,83.1,84.9,159855,6620
2024-09-04,83.77,84.2,81.0,82.8,206006,6620
2024-09-05,82.78,84.2,80.9,82.4,260476,6620
2024-09-06,82.09,82.9,80.0,82.3,247257,6620
2024-09-09,81.84,82.5,80.0,81.8,165998,6620
2024-09-10,80.85,81.0,78.0,78.3,527246,6620
2024-09-11,79.2,81.0,78.1,79.5,198102,6620
2024-09-12,79.23,81.9,79.2,81.3,263043,6620
2024-09-13,80.34,81.8,78.6,80.4,114825,6620
2024-09-16,79.89,80.3,76.1,78.7,475992,6620
2024-09-18,77.84,78.7,76.7,78.0,317287,6620
2024-09-19,77.77,78.2,76.1,77.6,314668,6620
2024-09-20,76.94,78.2,76.0,77.5,153606,6620
2024-09-23,76.83,77.1,75.4,76.5,282741,6620
2024-09-24,76.25,77.9,73.5,74.7,352839,6620
2024-09-25,75.06,75.1,71.4,72.4,529771,6620
2024-09-26,72.46,72.4,69.2,70.0,675630,6620
2024-09-27,70.45,70.3,67.7,68.7,555487,6620
2024-09-30,68.7,68.7,66.6,67.4,549380,6620
2024-10-01,67.25,72.9,67.1,72.9,424757,6620
2024-10-04,70.67,73.2,69.7,70.8,259026,6620
2024-10-07,70.9,71.0,69.0,69.9,483999,6620
2024-10-08,69.64,70.3,68.6,69.9,175915,6620
2024-10-09,69.03,69.0,65.0,68.3,340560,6620
2024-10-11,67.68,68.3,66.9,67.3,291523,6620
2024-10-14,67.62,68.2,64.8,68.1,703375,6620
2024-10-15,65.93,68.1,65.3,66.5,298147,6620
2024-10-16,66.45,67.2,65.7,66.1,163256,6620
2024-10-17,66.45,67.0,65.0,65.8,211383,6620
2024-10-18,65.97,67.1,64.8,65.3,352304,6620
2024-10-21,65.5,65.5,64.5,64.6,448914,6620
2024-10-22,64.94,65.1,63.0,63.5,519894,6620
2024-10-23,63.55,63.3,60.0,61.9,660952,6620
2024-10-24,61.64,62.7,59.8,60.2,458774,6620
2024-10-25,60.51,60.6,57.7,58.2,1125401,6620
2024-10-28,58.44,61.0,57.0,60.3,503679,6620
2024-10-29,59.22,67.8,60.9,67.3,896300,6620
2024-10-30,64.19,69.0,64.4,66.8,750033,6620
2024-11-01,66.39,67.3,63.6,66.2,421688,6620
2024-11-04,65.72,67.0,62.6,63.0,276628,6620
2024-11-05,64.26,64.2,61.4,62.2,265026,6620
2024-11-06,62.3,64.6,61.8,63.8,237843,6620
2024-11-07,62.61,63.8,61.7,63.1,285498,6620
2024-11-08,62.64,63.3,61.7,62.3,236135,6620
2024-11-11,62.07,62.0,60.8,61.7,116587,6620
2024-11-12,61.38,62.0,60.0,60.5,161520,6620
2024-11-13,60.49,61.8,59.9,60.6,99297,6620
2024-11-14,60.19,60.8,58.9,60.0,145032,6620
2024-11-15,59.77,60.4,59.0,60.4,96672,6620
2024-11-18,59.96,60.2,57.3,58.0,413502,6620
2024-11-19,58.2,59.0,57.3,58.5,180088,6620
2024-11-20,57.98,60.9,56.8,58.6,444020,6620
2024-11-21,58.23,59.2,57.2,57.7,193153,6620
2024-11-22,57.76,58.9,56.8,58.2,103523,6620
2024-11-25,57.6,58.6,57.3,57.8,145881,6620
2024-11-26,57.92,57.7,55.4,56.4,439984,6620
2024-11-27,56.24,56.4,53.0,54.6,615208,6620
2024-11-28,54.5,55.0,50.0,53.0,660363,6620
2024-11-29,52.21,55.1,51.6,53.7,284731,6620
2024-12-02,53.08,55.0,52.1,52.6,224608,6620
2024-12-03,53.34,55.0,52.4,54.1,199283,6620
2024-12-04,53.12,54.3,52.6,53.4,317010,6620
2024-12-05,53.38,54.0,52.0,52.7,238993,6620
2024-12-06,52.59,53.0,49.9,52.3,342223,6620
2024-12-09,51.5,52.4,50.8,51.7,147366,6620
2024-12-10,51.47,51.6,50.6,51.2,189716,6620
2024-12-11,50.95,54.0,50.0,53.2,358068,6620
2024-12-12,52.25,54.1,52.8,53.7,206162,6620
2024-12-13,53.31,54.2,50.8,51.9,241354,6620
2024-12-16,52.56,52.9,50.3,51.0,213031,6620
2024-12-17,51.09,51.4,50.4,50.9,107037,6620
2024-12-18,50.73,53.2,50.5,53.0,385086,6620
2024-12-19,52.07,52.5,50.8,51.7,184103,6620
2024-12-20,51.65,56.8,51.4,54.5,604593,6620
2024-12-23,55.12,62.3,54.8,60.6,1111685,6620
2024-12-24,59.4,63.3,59.3,62.9,736099,6620
2024-12-25,61.58,75.3,62.0,74.6,1937944,6620
