date,open,high,low,close,volume,stock_id
2024-07-08,615.0,621.0,606.0,607.0,135898,6781
2024-07-09,607.0,607.0,595.0,600.0,129484,6781
2024-07-10,612.0,612.0,600.0,601.0,75309,6781
2024-07-11,602.0,604.0,596.0,598.0,114168,6781
2024-07-12,598.0,610.0,597.0,610.0,91252,6781
2024-07-15,616.0,616.0,599.0,600.0,160254,6781
2024-07-16,600.0,606.0,599.0,602.0,78740,6781
2024-07-17,602.0,602.0,594.0,596.0,100040,6781
2024-07-18,591.0,605.0,586.0,598.0,105369,6781
2024-07-19,591.0,595.0,581.0,581.0,183302,6781
2024-07-22,572.0,574.0,555.0,556.0,246583,6781
2024-07-23,568.0,575.0,563.0,570.0,152701,6781
2024-07-26,578.0,578.0,552.0,555.0,170596,6781
2024-07-29,568.0,568.0,544.0,544.0,177780,6781
2024-07-30,549.0,555.0,533.0,555.0,335439,6781
2024-07-31,548.0,549.0,522.0,523.0,504558,6781
2024-08-01,534.0,547.0,528.0,542.0,197942,6781
2024-08-02,522.0,532.0,507.0,507.0,290843,6781
2024-08-05,495.5,495.5,456.5,456.5,389174,6781
2024-08-06,464.5,472.0,420.0,464.0,540630,6781
2024-08-07,463.0,482.0,463.0,480.0,542860,6781
2024-08-08,479.0,479.0,446.0,459.0,356411,6781
2024-08-09,481.5,481.5,459.0,460.0,304368,6781
2024-08-12,463.0,487.0,461.0,482.5,282159,6781
2024-08-13,491.0,491.0,473.0,474.0,178616,6781
2024-08-14,479.0,488.0,475.0,476.5,201006,6781
2024-08-15,480.0,505.0,471.5,495.5,318457,6781
2024-08-16,503.0,512.0,501.0,502.0,177535,6781
2024-08-19,504.0,505.0,495.0,498.0,97423,6781
2024-08-20,498.5,516.0,498.5,512.0,119618,6781
2024-08-21,507.0,510.0,502.0,506.0,101032,6781
2024-08-22,506.0,510.0,499.0,505.0,108307,6781
2024-08-23,505.0,514.0,498.0,510.0,104505,6781
2024-08-26,510.0,524.0,510.0,518.0,100405,6781
2024-08-27,513.0,513.0,501.0,505.0,128603,6781
2024-08-28,503.0,503.0,495.5,496.5,126047,6781
2024-08-29,494.0,504.0,489.5,504.0,138003,6781
2024-08-30,507.0,516.0,507.0,515.0,146733,6781
2024-09-02,511.0,511.0,498.0,499.0,102561,6781
2024-09-03,504.0,511.0,491.0,500.0,224457,6781
2024-09-04,475.0,475.0,458.0,460.0,376376,6781
2024-09-05,468.0,475.5,465.0,467.5,109147,6781
2024-09-06,473.0,476.5,462.0,472.5,73138,6781
2024-09-09,454.0,470.0,453.5,470.0,90171,6781
2024-09-10,472.0,472.0,456.0,460.0,65706,6781
2024-09-11,461.0,469.0,461.0,466.5,64142,6781
2024-09-12,478.0,478.0,469.5,471.5,121381,6781
2024-09-13,472.0,473.0,462.0,473.0,98302,6781
2024-09-16,473.5,492.0,470.0,487.0,185952,6781
2024-09-18,491.5,491.5,474.0,479.0,125548,6781
2024-09-19,477.0,482.0,475.0,481.0,109289,6781
2024-09-20,485.0,495.0,482.0,485.0,153649,6781
2024-09-23,491.0,491.0,480.5,488.0,72901,6781
2024-09-24,488.5,489.0,473.0,489.0,129216,6781
2024-09-25,492.0,496.0,489.5,495.0,86053,6781
2024-09-26,495.5,503.0,495.0,498.0,94358,6781
2024-09-27,509.0,521.0,508.0,508.0,199333,6781
2024-09-30,503.0,512.0,496.5,499.5,64778,6781
2024-10-01,505.0,505.0,493.0,493.0,46559,6781
2024-10-04,492.5,498.5,486.0,498.5,71124,6781
2024-10-07,500.0,543.0,500.0,536.0,414806,6781
2024-10-08,543.0,547.0,530.0,535.0,349852,6781
2024-10-09,537.0,553.0,536.0,539.0,213038,6781
2024-10-11,547.0,547.0,530.0,532.0,213020,6781
2024-10-14,528.0,534.0,528.0,532.0,57098,6781
2024-10-15,535.0,544.0,534.0,538.0,65536,6781
2024-10-16,530.0,541.0,530.0,541.0,114387,6781
2024-10-17,549.0,549.0,534.0,539.0,58833,6781
2024-10-18,545.0,547.0,530.0,530.0,91830,6781
2024-10-21,525.0,534.0,525.0,528.0,74404,6781
2024-10-22,537.0,550.0,537.0,545.0,126832,6781
2024-10-23,546.0,546.0,534.0,535.0,96389,6781
2024-10-24,544.0,544.0,530.0,530.0,46616,6781
2024-10-25,533.0,533.0,521.0,522.0,76231,6781
2024-10-28,534.0,534.0,516.0,518.0,50235,6781
2024-10-29,514.0,519.0,508.0,512.0,82971,6781
2024-10-30,518.0,518.0,506.0,515.0,103414,6781
2024-11-01,508.0,514.0,508.0,510.0,71431,6781
2024-11-04,515.0,515.0,499.5,503.0,104839,6781
2024-11-05,509.0,512.0,502.0,503.0,77976,6781
2024-11-06,544.0,553.0,535.0,552.0,1390560,6781
2024-11-07,550.0,607.0,550.0,607.0,2386422,6781
2024-11-08,615.0,667.0,610.0,664.0,4512430,6781
2024-11-11,700.0,730.0,692.0,730.0,3649633,6781
2024-11-12,738.0,769.0,715.0,728.0,5209527,6781
2024-11-13,739.0,767.0,738.0,761.0,1149943,6781
2024-11-14,763.0,763.0,733.0,749.0,726604,6781
2024-11-15,754.0,777.0,754.0,772.0,924512,6781
2024-11-18,772.0,800.0,760.0,800.0,513861,6781
