date,open,high,low,close,volume,stock_id
2024-06-13,29.7,29.7,29.45,29.6,408401,4916
2024-06-14,29.7,30.4,29.7,30.15,483265,4916
2024-06-17,30.4,30.55,30.3,30.3,276276,4916
2024-06-18,30.55,30.55,30.05,30.15,246647,4916
2024-06-19,30.2,30.3,29.9,29.9,376680,4916
2024-06-20,30.2,30.4,29.9,30.05,351070,4916
2024-06-21,30.3,30.3,29.9,30.1,309599,4916
2024-06-24,30.2,30.65,30.1,30.1,411729,4916
2024-06-25,30.4,30.4,29.5,30.15,324826,4916
2024-06-26,30.3,30.5,30.1,30.15,238000,4916
2024-06-27,30.1,30.2,29.9,30.15,265103,4916
2024-06-28,30.4,30.4,29.8,30.3,376295,4916
2024-07-01,30.5,30.5,29.95,29.95,266908,4916
2024-07-02,30.1,30.1,29.8,30.0,223422,4916
2024-07-03,30.0,30.4,30.0,30.4,413806,4916
2024-07-04,30.5,30.6,30.3,30.4,446789,4916
2024-07-05,30.4,31.65,30.4,31.45,1301792,4916
2024-07-08,31.6,34.3,31.6,33.0,4893409,4916
2024-07-09,32.6,32.6,31.5,32.2,1296286,4916
2024-07-10,32.15,34.25,31.8,33.05,2807422,4916
2024-07-11,32.2,32.25,31.6,31.8,1396493,4916
2024-07-12,31.7,32.05,31.5,31.5,532808,4916
2024-07-15,31.5,31.8,30.95,31.0,392212,4916
2024-07-16,31.05,32.15,31.0,31.1,824434,4916
2024-07-17,31.45,31.9,31.35,31.45,334435,4916
2024-07-18,32.6,34.55,32.3,34.55,10524717,4916
2024-07-19,35.3,37.9,35.2,35.9,25404131,4916
2024-07-22,36.5,38.5,36.1,37.55,23789655,4916
2024-07-23,37.55,37.6,33.8,33.85,10634398,4916
2024-07-26,32.6,33.5,32.0,32.5,2397200,4916
2024-07-29,32.8,33.2,30.7,30.8,2490915,4916
2024-07-30,30.55,31.9,30.55,31.9,1334643,4916
2024-07-31,31.45,31.7,31.05,31.25,919311,4916
2024-08-01,31.8,32.4,31.5,31.85,1250875,4916
