date,open,high,low,close,volume,stock_id
2024-06-24,181.0,182.0,180.0,181.5,7928209,2377
2024-06-25,181.0,181.0,175.0,176.5,8103540,2377
2024-06-26,177.5,178.0,175.0,176.5,3845846,2377
2024-06-27,175.0,176.5,172.0,175.5,6122008,2377
2024-06-28,176.0,179.5,176.0,178.0,4584054,2377
2024-07-01,181.0,182.5,179.5,180.5,4183673,2377
2024-07-02,180.0,181.0,178.5,179.5,3658947,2377
2024-07-03,182.5,183.0,179.5,180.5,5226628,2377
2024-07-04,182.5,184.5,181.5,183.5,4058281,2377
2024-07-05,183.5,184.0,181.5,182.0,4066087,2377
2024-07-08,182.5,185.0,181.0,184.0,3850812,2377
2024-07-09,184.0,184.5,180.0,180.5,2831299,2377
2024-07-10,179.0,180.5,178.5,180.0,2769833,2377
2024-07-11,180.0,183.0,179.0,180.5,2043447,2377
2024-07-12,181.5,182.5,179.5,180.5,2768261,2377
2024-07-15,182.5,184.0,180.5,181.5,3805207,2377
2024-07-16,181.5,183.0,181.0,181.0,1969177,2377
2024-07-17,182.0,185.5,180.5,182.5,5416154,2377
2024-07-18,182.0,185.0,180.5,183.5,5008775,2377
2024-07-19,183.0,183.5,180.0,180.5,4832242,2377
2024-07-22,180.5,181.0,171.5,175.5,6490524,2377
2024-07-23,178.0,179.0,175.5,177.5,3995264,2377
2024-07-26,174.5,174.5,169.5,174.0,5031120,2377
2024-07-29,176.0,177.5,170.0,170.0,3682964,2377
2024-07-30,170.0,172.0,167.5,171.5,2978195,2377
2024-07-31,171.0,172.5,169.0,169.5,2497269,2377
2024-08-01,171.5,176.0,171.0,174.5,3544296,2377
2024-08-02,171.0,175.0,170.5,173.5,3163508,2377
2024-08-05,168.5,169.0,157.5,161.0,5742328,2377
2024-08-06,164.0,165.5,153.0,157.0,4173024,2377
2024-08-07,157.5,165.0,157.5,164.0,2996389,2377
2024-08-08,161.0,164.0,160.0,161.0,2537009,2377
2024-08-09,165.0,169.0,164.0,166.5,2888007,2377
2024-08-12,170.0,172.0,168.5,169.5,2648316,2377
2024-08-13,170.0,170.0,165.0,166.5,3460963,2377
2024-08-14,169.5,172.0,168.0,171.0,2648562,2377
2024-08-15,174.0,174.0,169.0,169.0,2368958,2377
2024-08-16,172.0,174.5,171.5,172.5,2871125,2377
2024-08-19,174.0,176.0,173.0,174.5,3149433,2377
2024-08-20,175.5,176.0,173.5,174.0,2625562,2377
2024-08-21,175.5,177.5,174.0,175.0,3258020,2377
2024-08-22,176.0,176.5,172.0,174.0,3246303,2377
2024-08-23,174.0,175.5,171.5,175.0,3921052,2377
2024-08-26,182.5,186.5,178.5,184.0,21819411,2377
2024-08-27,184.0,184.5,178.5,180.0,10382984,2377
2024-08-28,183.5,186.0,181.0,183.5,10576549,2377
2024-08-29,182.5,185.5,180.5,184.5,6131409,2377
2024-08-30,185.5,186.0,182.0,183.5,4945775,2377
2024-09-02,185.0,185.5,182.5,183.5,3494202,2377
