date,open,high,low,close,volume,stock_id
2024-06-06,32.7,32.85,32.7,32.7,8974514,1101
2024-06-07,32.7,33.25,32.65,33.05,9374984,1101
2024-06-11,33.0,33.2,32.85,32.85,12298101,1101
2024-06-12,33.2,33.55,33.0,33.0,17653934,1101
2024-06-13,33.55,33.8,33.3,33.45,23649225,1101
2024-06-14,33.45,34.0,33.35,34.0,19943652,1101
2024-06-17,34.0,34.15,33.8,34.0,13657934,1101
2024-06-18,34.0,34.05,33.7,33.9,10652577,1101
2024-06-19,33.9,34.1,33.8,34.05,18212141,1101
2024-06-20,34.05,34.15,34.0,34.15,12859180,1101
2024-06-21,34.15,34.7,34.1,34.65,34897381,1101
2024-06-24,34.7,34.75,34.2,34.25,17833361,1101
2024-06-25,34.4,34.55,33.85,34.5,18813186,1101
2024-06-26,34.35,34.45,34.05,34.4,14788611,1101
2024-06-27,34.05,34.35,33.9,34.25,19709454,1101
2024-06-28,34.25,34.6,34.2,34.2,25981817,1101
2024-07-01,33.6,33.85,33.55,33.55,19316005,1101
2024-07-02,33.5,34.0,33.4,33.7,20261082,1101
2024-07-03,33.8,34.0,33.6,34.0,14603385,1101
2024-07-04,34.0,34.2,33.95,34.15,17205995,1101
2024-07-05,34.2,34.5,34.1,34.45,16451159,1101
2024-07-08,34.55,34.65,34.4,34.6,18504594,1101
2024-07-09,34.7,34.7,33.9,34.0,19261441,1101
2024-07-10,34.15,34.2,33.85,33.85,11812027,1101
2024-07-11,34.15,34.3,33.65,34.05,21282673,1101
2024-07-12,34.0,34.6,33.85,34.25,22258257,1101
2024-07-15,34.6,34.6,34.05,34.1,13460388,1101
2024-07-16,34.15,34.2,33.95,34.15,10562649,1101
2024-07-17,34.15,34.6,34.1,34.5,17643839,1101
2024-07-18,34.6,35.15,34.25,34.8,36220829,1101
2024-07-19,34.8,34.85,34.2,34.6,19773415,1101
2024-07-22,34.55,34.55,33.85,34.35,21060248,1101
2024-07-23,34.4,35.1,34.4,34.95,22432343,1101
2024-07-26,34.95,35.2,34.55,34.9,25157660,1101
2024-07-29,35.1,35.1,34.8,34.9,17814944,1101
2024-07-30,34.9,34.9,34.3,34.65,15285018,1101
2024-07-31,34.65,34.85,34.5,34.65,8735618,1101
2024-08-01,34.65,34.8,34.5,34.6,13908713,1101
2024-08-02,34.4,34.4,33.9,34.3,22201363,1101
2024-08-05,33.7,33.75,32.5,33.1,41800822,1101
2024-08-06,33.65,33.9,32.85,33.8,27972636,1101
2024-08-07,33.65,33.95,33.5,33.8,13853218,1101
2024-08-08,33.4,34.35,33.4,34.0,21842342,1101
2024-08-09,34.05,34.7,34.05,34.5,20817902,1101
2024-08-12,34.6,34.7,34.3,34.45,10635259,1101
2024-08-13,34.65,34.8,34.35,34.6,13027973,1101
2024-08-14,33.55,33.95,33.2,33.6,52016499,1101
2024-08-15,33.65,33.75,32.8,32.9,38197880,1101
2024-08-16,33.15,33.25,32.85,32.85,15824986,1101
2024-08-19,32.85,32.95,32.7,32.7,10581308,1101
2024-08-20,32.95,32.95,32.7,32.8,7489805,1101
2024-08-21,32.8,32.85,32.65,32.8,7417903,1101
2024-08-22,32.8,33.05,32.75,33.05,8351544,1101
2024-08-23,33.0,33.0,32.75,32.95,6559256,1101
2024-08-26,33.05,33.25,32.95,33.15,7780635,1101
2024-08-27,33.0,33.05,32.85,33.05,6131939,1101
2024-08-28,32.8,32.95,32.75,32.9,7826706,1101
2024-08-29,33.0,33.2,32.9,32.95,10062066,1101
