stock_id,close,volume,prev_close,pct_change,date
1321,31.95,193807,32.6,-1.9938650306748467,2026-08-03
1323,19.95,35449,19.9,0.2512562814070352,2026-08-03
1324,9.98,56705,9.99,-0.10010010010010009,2026-08-03
1325,26.1,385262,26.1,0.0,2026-08-03
1326,56.3,28925031,57.4,-1.9163763066202093,2026-08-03
1337,4.66,430709,4.66,0.0,2026-08-03
1338,15.3,46014,15.5,-1.2903225806451613,2026-08-03
1339,44.4,50378,44.15,0.5662514156285391,2026-08-03
1340,5.04,205192,5.09,-0.9823182711198429,2026-08-03
1341,57.7,1877,59.0,-2.2033898305084745,2026-08-03
1342,98.1,523397,96.89999999999999,1.238390092879257,2026-08-03
1402,26.9,10333637,27.15,-0.9208103130755065,2026-08-03
1409,21.8,12476640,20.75,5.0602409638554215,2026-08-03
1410,25.7,57116,26.4,-2.6515151515151514,2026-08-03
1413,9.46,160364,9.55,-0.9424083769633506,2026-08-03
1414,18.9,256582,19.0,-0.5263157894736842,2026-08-03
1416,10.8,93841,10.75,0.46511627906976744,2026-08-03
1417,8.27,131200,8.219999999999999,0.6082725060827252,2026-08-03
1418,18.05,43009,18.25,-1.095890410958904,2026-08-03
1419,67.8,202737,67.6,0.2958579881656805,2026-08-03
1423,35.3,4237,35.849999999999994,-1.5341701534170158,2026-08-03
1432,15.0,171938,15.1,-0.6622516556291391,2026-08-03
1434,17.1,2855904,17.25,-0.8695652173913043,2026-08-03
1435,24.4,45518,22.2,9.909909909909912,2026-08-03
1436,36.4,174473,36.3,0.2754820936639119,2026-08-03
1437,31.25,319625,31.7,-1.4195583596214512,2026-08-03
1438,22.9,72379,23.299999999999997,-1.716738197424893,2026-08-03
1439,28.05,70256,27.8,0.8992805755395683,2026-08-03
1440,12.25,1470750,12.15,0.823045267489712,2026-08-03
1441,8.94,11008,8.92,0.2242152466367713,2026-08-03
1442,29.15,299460,28.599999999999998,1.9230769230769236,2026-08-03
1443,26.5,16062,26.25,0.9523809523809524,2026-08-03
1444,7.15,1120612,7.050000000000001,1.4184397163120568,2026-08-03
1445,10.75,41114,10.9,-1.3761467889908257,2026-08-03
1446,13.75,202421,13.7,0.3649635036496351,2026-08-03
1447,6.89,1488105,6.779999999999999,1.6224188790560474,2026-08-03
1449,12.2,422809,12.1,0.8264462809917356,2026-08-03
1451,17.55,79538,17.5,0.2857142857142857,2026-08-03
1452,11.2,54021,11.399999999999999,-1.754385964912281,2026-08-03
1453,11.15,24527,11.15,0.0,2026-08-03
1454,13.0,11383,12.95,0.38610038610038616,2026-08-03
1455,8.6,472149,8.549999999999999,0.5847953216374271,2026-08-03
1456,14.1,39196,14.0,0.7142857142857143,2026-08-03
1457,14.3,58164,14.3,0.0,2026-08-03
1459,12.8,222647,12.8,0.0,2026-08-03
1460,6.77,283842,6.699999999999999,1.0447761194029852,2026-08-03
1463,17.75,73038,17.85,-0.5602240896358543,2026-08-03
1464,10.3,272297,10.350000000000001,-0.4830917874396135,2026-08-03
1465,12.6,132692,12.6,0.0,2026-08-03
1466,15.55,321065,15.4,0.974025974025974,2026-08-03
1467,9.28,495100,9.34,-0.6423982869379015,2026-08-03
1468,14.0,43004,14.05,-0.3558718861209964,2026-08-03
1470,23.25,29298,23.6,-1.483050847457627,2026-08-03
1471,9.5,126220,9.48,0.21097046413502107,2026-08-03
1472,88.4,15358,89.60000000000001,-1.339285714285714,2026-08-03
1473,19.8,47018,19.900000000000002,-0.5025125628140703,2026-08-03
1474,10.25,70746,10.2,0.49019607843137264,2026-08-03
1475,27.15,8701,27.2,-0.18382352941176472,2026-08-03
1476,346.5,802250,346.0,0.1445086705202312,2026-08-03
1477,218.5,2728428,219.5,-0.45558086560364464,2026-08-03
1503,195.0,1114191,195.0,0.0,2026-08-03
1504,65.3,4733945,64.8,0.771604938271605,2026-08-03
1506,10.45,211360,10.45,0.0,2026-08-03
1512,6.69,89211,6.7,-0.1492537313432836,2026-08-03
1513,155.5,2536779,153.5,1.3029315960912053,2026-08-03
1514,98.7,1267797,97.60000000000001,1.1270491803278688,2026-08-03
1515,29.5,321222,28.8,2.4305555555555554,2026-08-03
1516,15.8,9820,15.3,3.2679738562091507,2026-08-03
1517,11.3,596864,11.4,-0.8771929824561403,2026-08-03
1519,703.0,922202,705.0,-0.28368794326241137,2026-08-03
1521,25.4,4606,25.099999999999998,1.1952191235059761,2026-08-03
1522,28.0,307473,28.1,-0.3558718861209964,2026-08-03
