date,open,high,low,close,volume,stock_id
2024-08-22,613.0,613.0,597.0,600.0,217238,6526
2024-08-23,597.0,600.0,579.0,598.0,791956,6526
2024-08-26,608.0,614.0,598.0,599.0,422322,6526
2024-08-27,595.0,606.0,595.0,600.0,250328,6526
2024-08-28,605.0,605.0,591.0,599.0,276459,6526
2024-08-29,592.0,657.0,590.0,652.0,2341977,6526
2024-08-30,660.0,668.0,642.0,646.0,1240272,6526
2024-09-02,655.0,655.0,633.0,635.0,569394,6526
2024-09-03,633.0,645.0,624.0,624.0,550792,6526
2024-09-04,588.0,593.0,568.0,579.0,1161673,6526
2024-09-05,585.0,590.0,567.0,569.0,593130,6526
2024-09-06,571.0,580.0,563.0,580.0,364733,6526
2024-09-09,565.0,578.0,564.0,575.0,325552,6526
2024-09-10,579.0,584.0,551.0,558.0,542658,6526
2024-09-11,560.0,578.0,559.0,570.0,516766,6526
2024-09-12,583.0,592.0,576.0,586.0,592045,6526
2024-09-13,586.0,591.0,577.0,587.0,362296,6526
2024-09-16,590.0,592.0,582.0,590.0,226466,6526
2024-09-18,585.0,586.0,561.0,561.0,927199,6526
2024-09-19,563.0,584.0,561.0,579.0,668501,6526
2024-09-20,583.0,605.0,583.0,600.0,2206924,6526
2024-09-23,603.0,640.0,603.0,620.0,1219065,6526
2024-09-24,624.0,631.0,616.0,629.0,640897,6526
2024-09-25,640.0,640.0,627.0,631.0,458197,6526
2024-09-26,637.0,654.0,631.0,641.0,1159323,6526
2024-09-27,650.0,653.0,630.0,631.0,668375,6526
2024-09-30,628.0,641.0,623.0,632.0,485075,6526
2024-10-01,642.0,643.0,625.0,625.0,729760,6526
2024-10-04,632.0,646.0,630.0,636.0,524136,6526
2024-10-07,642.0,644.0,635.0,635.0,252041,6526
2024-10-08,637.0,637.0,618.0,633.0,448271,6526
2024-10-09,636.0,641.0,630.0,630.0,261028,6526
2024-10-11,637.0,642.0,631.0,638.0,443999,6526
2024-10-14,640.0,641.0,616.0,633.0,805041,6526
2024-10-15,640.0,646.0,636.0,638.0,545800,6526
2024-10-16,630.0,633.0,626.0,629.0,448943,6526
2024-10-17,631.0,632.0,623.0,632.0,414015,6526
2024-10-18,636.0,642.0,626.0,630.0,306262,6526
2024-10-21,636.0,674.0,634.0,664.0,1469522,6526
2024-10-22,664.0,667.0,652.0,656.0,503102,6526
2024-10-23,660.0,669.0,656.0,658.0,479593,6526
2024-10-24,666.0,674.0,652.0,652.0,941158,6526
2024-10-25,653.0,657.0,644.0,653.0,330788,6526
2024-10-28,655.0,656.0,625.0,625.0,1131976,6526
2024-10-29,618.0,621.0,605.0,616.0,515852,6526
2024-10-30,617.0,631.0,613.0,621.0,368212,6526
2024-11-01,606.0,632.0,601.0,631.0,337505,6526
2024-11-04,625.0,631.0,621.0,630.0,236277,6526
2024-11-05,625.0,634.0,625.0,630.0,179535,6526
2024-11-06,632.0,638.0,627.0,635.0,254336,6526
2024-11-07,635.0,642.0,635.0,636.0,167277,6526
2024-11-08,637.0,643.0,626.0,630.0,245421,6526
2024-11-11,621.0,628.0,619.0,624.0,241117,6526
2024-11-12,614.0,619.0,603.0,604.0,400169,6526
2024-11-13,605.0,615.0,603.0,603.0,231861,6526
2024-11-14,605.0,607.0,584.0,584.0,638749,6526
2024-11-15,588.0,597.0,581.0,584.0,342148,6526
2024-11-18,585.0,585.0,566.0,569.0,363683,6526
2024-11-19,579.0,596.0,571.0,594.0,322834,6526
2024-11-20,592.0,605.0,589.0,600.0,344997,6526
2024-11-21,601.0,604.0,592.0,601.0,144369,6526
2024-11-22,600.0,622.0,600.0,622.0,477249,6526
2024-11-25,632.0,634.0,617.0,630.0,590772,6526
2024-11-26,630.0,632.0,620.0,624.0,414317,6526
2024-11-27,629.0,629.0,606.0,606.0,305731,6526
2024-11-28,607.0,611.0,590.0,609.0,226916,6526
2024-11-29,613.0,629.0,609.0,624.0,427581,6526
2024-12-02,628.0,639.0,624.0,631.0,484689,6526
2024-12-03,642.0,665.0,639.0,660.0,1529893,6526
2024-12-04,668.0,693.0,663.0,677.0,2173712,6526
2024-12-05,684.0,684.0,666.0,680.0,795141,6526
2024-12-06,680.0,680.0,669.0,675.0,398614,6526
2024-12-09,678.0,685.0,670.0,685.0,479806,6526
2024-12-10,688.0,692.0,673.0,676.0,715864,6526
2024-12-11,671.0,688.0,666.0,681.0,738981,6526
2024-12-12,688.0,739.0,687.0,721.0,3925308,6526
2024-12-13,730.0,738.0,714.0,722.0,2033797,6526
2024-12-16,738.0,742.0,707.0,709.0,1887445,6526
2024-12-17,717.0,749.0,715.0,736.0,2472789,6526
2024-12-18,736.0,741.0,722.0,726.0,1114389,6526
2024-12-19,711.0,721.0,707.0,713.0,1302623,6526
2024-12-20,714.0,719.0,691.0,691.0,1002202,6526
2024-12-23,703.0,707.0,693.0,705.0,560202,6526
2024-12-24,709.0,710.0,692.0,692.0,601045,6526
2024-12-25,695.0,732.0,695.0,719.0,1751211,6526
2024-12-26,726.0,726.0,709.0,713.0,498484,6526
2024-12-27,712.0,719.0,707.0,711.0,286512,6526
2024-12-30,711.0,711.0,692.0,692.0,817859,6526
2024-12-31,696.0,705.0,692.0,704.0,423731,6526
2025-01-02,699.0,700.0,666.0,670.0,1212124,6526
2025-01-03,671.0,677.0,658.0,663.0,642217,6526
2025-01-06,675.0,684.0,672.0,682.0,414992,6526
2025-01-07,685.0,694.0,668.0,686.0,826067,6526
2025-01-08,682.0,688.0,670.0,672.0,575211,6526
2025-01-09,677.0,685.0,660.0,662.0,549396,6526
2025-01-10,661.0,682.0,661.0,676.0,638464,6526
2025-01-13,671.0,671.0,628.0,631.0,1078310,6526
2025-01-14,634.0,644.0,631.0,639.0,327195,6526
2025-01-15,639.0,647.0,631.0,640.0,282598,6526
2025-01-16,649.0,656.0,645.0,652.0,407241,6526
2025-01-17,654.0,654.0,640.0,646.0,247443,6526
2025-01-20,647.0,667.0,647.0,667.0,375269,6526
2025-01-21,667.0,670.0,659.0,670.0,349895,6526
2025-01-22,679.0,681.0,668.0,680.0,531929,6526
2025-02-03,658.0,670.0,652.0,662.0,522341,6526
2025-02-04,666.0,676.0,661.0,671.0,479725,6526
